,cor_name,rpt_year,rpt_month,rcpNo,dcmNo,eleId,offset,length,dtd,tocNo
338,영보화학,2004,6,20040814000112,910408,4221,455385,490254,dart2.dtd,20
339,영원무역홀딩스,2004,6,20040813001296,909073,3425,362927,633758,dart2.dtd,19
340,영진약품,2004,6,20040813000474,907489,2822,328125,351338,dart2.dtd,20
341,영풍,2004,6,20040814000155,910486,3795,424188,786332,dart2.dtd,20
342,영풍제지,2004,6,20040807000003,903700,2609,257921,256681,dart2.dtd,20
343,영화금속,2004,6,20040812000115,905988,3448,366797,402925,dart2.dtd,20
344,예스코홀딩스,2004,6,20040813000855,908229,3840,413951,457472,dart2.dtd,11
345,오뚜기,2004,6,20040813000500,907538,3817,390724,352371,dart2.dtd,20
346,오리엔트바이오,2004,9,20041116000034,947785,3057,313850,407106,dart2.dtd,22
347,오리온홀딩스,2004,6,20040813000440,907417,6481,705839,705094,dart2.dtd,20
348,와이투솔루션,2004,6,20040813000903,908321,5716,617920,413143,dart2.dtd,20
349,용평리조트,2003,12,20040213000461,746188,3645,386317,298246,dart2.dtd,10
350,우리종금,2004,9,20041112000391,944885,2585,269243,295544,dart2.dtd,11
351,우성,2004,6,20040814000040,910268,4448,479021,461469,dart2.dtd,20
352,우신시스템,2004,6,20040813001154,908805,4241,450250,293587,dart2.dtd,11
353,우진플라임,2004,6,20040817000030,911607,3546,371641,478353,dart2.dtd,22
354,웅진,2004,6,20040813001585,909677,3730,465254,516245,dart2.dtd,20
355,원림,2004,6,20040813000457,907457,3809,406217,341169,dart2.dtd,20
356,웰바이오텍,2004,6,,,,,,,
357,웰바이오텍,2003,6,20040209000135,742288,6129,653899,413309,dart2.dtd,20
358,윌비스,2004,6,20040813001218,908935,4612,479285,676137,dart2.dtd,19
359,유나이티드,2004,9,20041115000770,946988,3659,403675,190668,dart2.dtd,20
360,유니온,2004,6,20040813000266,907074,2473,250841,254065,dart2.dtd,20
361,유니켐,2004,6,20040812000004,905782,3063,328424,319344,dart2.dtd,20
362,유니퀘스트,2004,6,20040812000104,905970,4087,428494,329291,dart2.dtd,19
363,유성기업,2004,6,20040813000039,906643,3658,391308,308365,dart2.dtd,20
364,유수홀딩스,2004,6,20040813000831,908183,6783,703365,521639,dart2.dtd,20
365,유안타증권,2004,9,20041112000739,945386,5299,554229,997514,dart2.dtd,16
366,유엔젤,2004,6,20040813000131,906816,3072,331395,386219,dart2.dtd,20
367,유유제약,2004,9,20041112000813,945531,5045,614598,364203,dart2.dtd,20
368,유진증권,2004,9,20041112000694,945314,3430,394681,668043,dart2.dtd,16
369,유한양행,2004,6,20040813000054,906668,5288,584960,460743,dart2.dtd,20
370,유화증권,2004,9,20041112000869,945625,5014,520419,615886,dart2.dtd,16
371,율촌화학,2004,6,20040813000460,907464,6103,659603,512136,dart2.dtd,20
372,이건산업,2004,3,20040514001399,862088,3572,374258,624242,dart2.dtd,20
373,이구산업,2004,6,20040814000091,910364,3600,396323,347758,dart2.dtd,20
374,이수페타시스,2004,6,20040813001195,908886,3929,410487,474555,dart2.dtd,20
375,이수화학,2004,6,20040813000582,907703,6758,730259,548583,dart2.dtd,20
376,이스타코,2004,6,20040813001323,909136,2881,297280,588793,dart2.dtd,16
377,이엔플러스,2004,6,20040813001641,909792,4148,435254,203004,dart2.dtd,20
378,이화산업,2004,9,20041115000418,946528,3545,369031,449559,dart2.dtd,11
379,인디에프,2004,6,20040813000987,908484,2092,205810,668378,dart2.dtd,20
380,인스코비,2004,6,20040814000263,910697,3447,365634,354275,dart2.dtd,20
381,인지컨트롤스,2004,6,20040813001790,910060,4072,423072,369709,dart2.dtd,20
382,인팩,2004,6,20040814000314,910799,3601,383757,558186,dart2.dtd,20
383,일동홀딩스,2004,9,20041110000158,943317,3147,332073,498916,dart2.dtd,20
384,일성건설,2004,6,20040813000637,907808,2473,256333,288730,dart2.dtd,20
385,일성신약,2004,6,20040813000819,908159,3626,378927,335965,dart2.dtd,20
386,일신방직,2004,6,20040813000673,907881,3310,358083,569052,dart2.dtd,20
387,일신석재,2004,6,20040813000840,908201,2784,292077,281629,dart2.dtd,20
388,일양약품,2004,9,20041115000129,946162,3023,332147,401376,dart2.dtd,20
389,일정실업,2004,6,20040813000732,907994,4178,448196,372171,dart2.dtd,20
390,일진디스플,2004,6,20040813000827,908174,3433,369866,852279,dart2.dtd,20
391,일진머티리얼즈,2004,6,20040813000710,907947,3450,368040,189794,dart2.dtd,20
392,일진홀딩스,2004,6,20040814000043,910275,4317,466452,1020074,dart2.dtd,20
393,자화전자,2004,6,20040813001013,908534,2697,291573,562718,dart2.dtd,20
394,전방,2004,6,20040813000412,907361,2655,279023,985607,dart2.dtd,20
395,제이준코스메틱,2004,6,20040813000008,906582,4259,452127,660717,dart2.dtd,20
396,제일기획,2004,6,20040823000007,913634,5145,555325,957628,dart2.dtd,13
397,제일파마홀딩스,2004,6,20040813000284,907108,5005,539101,550810,dart2.dtd,20
398,제주은행,2004,6,20040813001662,909835,3114,331898,1041129,dart2.dtd,11
399,조광페인트,2004,6,20040812000069,905894,5455,603668,654828,dart2.dtd,20
400,조광피혁,2004,6,20040810000155,904677,2760,294755,551582,dart2.dtd,20
401,조비,2004,6,20040813001451,909409,3639,382582,498406,dart2.dtd,20
402,조선내화,2004,6,20040813000427,907388,2853,297432,567909,dart2.dtd,20
403,조일알미늄,2004,6,20040813000354,907243,2792,291062,255536,dart2.dtd,22
404,조흥,2004,6,20040813000133,906818,3191,333658,315092,dart2.dtd,20
405,종근당바이오,2004,6,20040813000565,907666,2889,294087,295610,dart2.dtd,20
406,종근당홀딩스,2004,6,20040814000126,910435,3366,360407,515456,dart2.dtd,20
407,지누스,2004,6,20040814000431,911024,2607,271482,658666,dart2.dtd,19
408,지투알,2004,6,20040813001481,909467,4477,454602,500843,dart2.dtd,11
409,진양산업,2004,6,20040813000458,907459,3620,388475,488945,dart2.dtd,20
410,진양폴리우레탄,2004,6,20040813000668,907865,3329,351047,562277,dart2.dtd,20
411,진양화학,2004,6,20040814000050,910285,2918,300003,144542,dart2.dtd,20
412,진원생명과학,2004,6,20040813000730,907986,3471,368801,389667,dart2.dtd,20
413,진흥기업,2004,6,20040813001270,909031,2507,267970,464662,dart2.dtd,20
414,참엔지니어링,2004,6,20040813001603,909716,3263,359394,240630,dart2.dtd,20
415,천일고속,2004,6,20040820000038,913098,3541,358838,327586,dart2.dtd,21
416,체시스,2003,12,20040214000001,746671,3573,371939,500824,dart2.dtd,19
417,카카오,2004,6,20040814000432,911026,2237,257514,279627,dart2.dtd,11
418,카프로,2004,6,20040813001632,909774,2623,267692,340770,dart2.dtd,20
419,케이비아이동국실업,2004,6,20040814000318,910805,2638,287332,441002,dart2.dtd,20
420,케이씨,2004,6,20040813000704,907937,4383,475599,485759,dart2.dtd,20
421,케이씨씨,2004,6,20040903000122,918343,6161,678831,792873,dart2.dtd,22
422,케이씨티시,2004,6,20040813000482,907504,2611,293587,467788,dart2.dtd,20
423,케이티,2004,6,20040813000729,907985,4776,524319,758685,dart2.dtd,11
424,케이티스카이라이프,2004,6,20040813001520,909544,3614,379291,322304,dart2.dtd,19
425,케이티앤지,2004,6,20040813000828,908176,6736,747714,554295,dart2.dtd,20
426,코리아써키트,2004,6,20040813000757,908040,4038,433020,519752,dart2.dtd,20
427,코리안리,2004,9,20041115000985,947293,2401,253457,142052,dart2.dtd,16
428,코스맥스비티아이,2004,6,20040813000232,906997,1993,206873,242870,dart2.dtd,20
429,코스모신소재,2004,6,20040813001072,908647,4949,520639,622290,dart2.dtd,20
430,코스모화학,2004,6,20040813001687,909878,3387,345392,319818,dart2.dtd,22
431,코오롱,2004,6,20040813001823,910125,10284,1134111,640737,dart2.dtd,22
432,코오롱글로벌,2004,6,20040813001612,909737,7902,910112,1239769,dart2.dtd,20
433,코웨이,2004,6,20040813001364,909220,2766,290327,583776,dart2.dtd,20
434,콘텐트리중앙,2004,6,20040813000772,908068,1945,191861,424199,dart2.dtd,20
435,콤텍시스템,2004,6,20040813001078,908658,2174,233099,229870,dart2.dtd,20
436,큐로,2004,6,20040813000153,906856,4530,504144,480371,dart2.dtd,20
437,크라운해태홀딩스,2004,6,20040813001433,909374,3250,353233,436075,dart2.dtd,20
438,키다리스튜디오,2004,6,20040813001611,909735,3452,371343,523989,dart2.dtd,19
439,키움증권,2004,9,20041115000833,947072,2695,275693,506735,dart2.dtd,16
440,태경비케이,2004,6,20040813001450,909408,4808,493576,381360,dart2.dtd,20
441,태경산업,2004,6,20040813001488,909478,5045,528347,418281,dart2.dtd,20
442,태경케미컬,2004,6,20040813001508,909525,2456,263753,247175,dart2.dtd,20
443,태광산업,2004,6,20040813001659,909829,3455,365830,722174,dart2.dtd,20
444,태림포장,2004,6,20040814000047,910282,3057,315017,268494,dart2.dtd,20
445,태양금속공업,2004,6,20040813001196,908887,2651,274407,508273,dart2.dtd,20
446,태영건설,2004,6,20040814000161,910495,4027,457173,587827,dart2.dtd,20
447,태원물산,2004,6,,,,,,,
448,태평양물산,2004,6,20040813000686,907901,5445,592350,366968,dart2.dtd,19
449,텔코웨어,2004,6,20040813001749,909984,2617,318129,247032,dart2.dtd,22
450,티에이치엔,2004,6,20040813000838,911351,4026,423955,451348,dart2.dtd,20
451,티웨이홀딩스,2004,6,20040813000812,908141,3838,417099,169311,dart2.dtd,20
452,티케이지휴켐스,2004,6,20040813000974,908465,3825,394652,487766,dart2.dtd,20
453,파미셀,2004,6,20040813000883,908285,3764,379396,387843,dart2.dtd,20
454,팜스코,2004,6,20040812000298,906363,4124,434859,150613,dart2.dtd,20
455,팜젠사이언스,2004,3,20040616000213,880452,4078,425992,163102,dart2.dtd,22
456,퍼스텍,2004,6,20040813001384,909266,3686,383093,1082151,dart2.dtd,20
457,퍼시스,2004,6,20040814000007,910210,2555,280082,430788,dart2.dtd,20
458,페이퍼코리아,2004,6,20040813000933,908383,2857,302722,425531,dart2.dtd,20
459,평화홀딩스,2004,6,20040814000054,910297,3843,429102,575986,dart2.dtd,20
460,포스코스틸리온,2004,6,20040813001776,910032,2440,263492,495437,dart2.dtd,20
461,포스코인터내셔널,2004,6,20040814000108,910398,7033,739649,960143,dart2.dtd,19
462,포스코케미칼,2004,6,20040810000122,904595,3627,380948,635836,dart2.dtd,20
463,풀무원,2004,6,20040813001112,908724,4283,447300,722880,dart2.dtd,20
464,풍산홀딩스,2004,6,20040813000624,907783,5120,552040,1128578,dart2.dtd,20
465,플레이그램,2004,6,20040813001737,909965,4338,452200,464167,dart2.dtd,19
466,하나투어,2004,6,20040813001383,909264,2554,271495,365764,dart2.dtd,11
467,하이스틸,2004,6,20040814000305,910780,3987,409006,378168,dart2.dtd,20
468,하이트론씨스템즈,2004,6,20040819000004,912602,5670,584847,356443,dart2.dtd,22
469,하이트진로,2004,3,20040603000219,874686,7262,799646,793242,dart2.dtd,22
470,하이트진로홀딩스,2004,6,20040813000578,907695,4494,505684,706924,dart2.dtd,20
471,한국가스공사,2004,6,20040812000055,905870,6463,735931,434792,dart2.dtd,20
472,한국공항,2004,6,20040813001088,908678,3929,422326,458074,dart2.dtd,20
473,한국금융지주,2004,9,20041115000801,947027,1683,172002,441575,dart2.dtd,16
474,한국내화,2004,6,20040813000344,907224,3499,372018,528147,dart2.dtd,20
475,한국단자공업,2004,6,20040813000666,907861,4466,464159,363474,dart2.dtd,20
476,한국석유공업,2004,6,20040813000778,908077,3876,412321,388583,dart2.dtd,20
477,한국수출포장공업,2004,6,20040813000414,907366,3179,341821,147337,dart2.dtd,20
478,한국쉘석유,2004,6,20040814000233,910639,3832,396270,139522,dart2.dtd,20
479,한국앤컴퍼니,2004,6,20040813001076,908653,4684,541884,622950,dart2.dtd,20
480,한국전력공사,2004,6,20040825000115,914894,3070,357733,574696,dart2.dtd,22
481,한국전자홀딩스,2004,6,20040813000016,906598,3704,422138,713754,dart2.dtd,20
482,한국조선해양,2004,6,20040813000775,908072,4012,458282,434355,dart2.dtd,20
483,한국주강,2004,6,20040813000566,907668,3724,392235,344272,dart2.dtd,20
484,한국주철관공업,2004,9,20041115000765,946982,2089,222536,126315,dart2.dtd,20
485,한국카본,2004,6,20040813001329,909149,3540,373784,333593,dart2.dtd,20
486,한국콜마홀딩스,2004,9,20041111000102,943858,2408,247274,658699,dart2.dtd,20
487,한국콜마홀딩스,2003,9,20040511000029,854627,2465,253468,87925,dart2.dtd,20
488,한국토지신탁,2004,6,20040813001631,909773,2668,282775,372193,dart2.dtd,11
489,한국특강,2004,6,20040813001690,909886,4017,421588,334259,dart2.dtd,20
490,한국프랜지공업,2004,6,20040813001810,910102,3909,413752,704196,dart2.dtd,20
491,한국항공우주,2004,6,20040812000230,906208,1956,196726,233079,dart2.dtd,20
492,한국화장품제조,2004,6,20040813000958,908429,3022,317972,673163,dart2.dtd,20
493,한농화성,2004,6,20040813000098,906752,2972,304101,469898,dart2.dtd,20
494,한독,2004,6,20040810000319,905006,4190,460894,213643,dart2.dtd,20
495,한미사이언스,2004,6,20040813001592,909693,3572,400191,511551,dart2.dtd,20
496,한샘,2004,6,,,,,,,
497,한섬,2004,6,20040813000707,907940,3565,386609,864620,dart2.dtd,20
498,한성기업,2004,6,20040814000026,910245,4365,464600,516320,dart2.dtd,20
499,한세예스24홀딩스,2004,6,20040813000989,908490,1814,181584,472073,dart2.dtd,19
500,한솔로지스틱스,2004,6,20040813000251,907043,3450,373779,162782,dart2.dtd,11
501,한솔케미칼,2004,6,20040923000123,926241,5246,562437,526769,dart2.dtd,22
502,한솔테크닉스,2004,6,20040813000719,907970,3478,382092,386084,dart2.dtd,20
503,한솔피엔에스,2004,6,20040813000711,907948,2236,237943,631683,dart2.dtd,11
504,한솔홀딩스,2004,6,20040813001478,909462,4499,474061,589816,dart2.dtd,20
505,한솔홈데코,2004,6,20040813001248,908991,3342,370216,452582,dart2.dtd,20
506,한신공영,2004,6,20040813001506,909520,4109,434901,128116,dart2.dtd,20
507,한신기계공업,2004,6,20040813001748,909982,2377,253546,472236,dart2.dtd,20
508,한양증권,2004,9,20041112000346,944819,3210,367066,355225,dart2.dtd,16
509,한양증권,2003,9,20040514001370,862050,3418,376840,385148,dart2.dtd,16
510,한온시스템,2004,6,20040811000159,905526,3381,368364,436036,dart2.dtd,20
511,한올바이오파마,2004,6,20040813001208,908910,3900,419033,346468,dart2.dtd,20
512,한익스프레스,2004,6,20040813000585,907712,2688,284345,330792,dart2.dtd,20
513,한일철강,2004,6,20040814000364,910885,3924,415020,671901,dart2.dtd,20
514,한일현대시멘트,2004,6,20040813000525,907589,3171,321640,541254,dart2.dtd,20
515,한일홀딩스,2004,6,20040813000478,907499,3113,332712,881351,dart2.dtd,20
516,한진,2004,6,20040813001559,909629,5211,675078,547640,dart2.dtd,11
517,한진중공업홀딩스,2004,6,20040813000948,908415,3803,416561,992847,dart2.dtd,20
518,한창,2004,6,20040813001807,910096,4242,458381,765511,dart2.dtd,20
519,한창제지,2004,6,20040813001335,909159,2850,301006,311528,dart2.dtd,20
520,한화,2004,6,20040813001820,910119,7484,821166,805888,dart2.dtd,29
521,한화손해보험,2004,9,20041112000785,945458,2566,279650,97946,dart2.dtd,16
522,한화솔루션,2004,6,20040813001738,909967,4702,510457,981658,dart2.dtd,20
523,한화에어로스페이스,2004,6,20040813000806,908127,3575,386226,450977,dart2.dtd,20
524,한화투자증권,2004,9,20041112000655,945263,3261,363164,1165846,dart2.dtd,16
525,현대건설,2004,6,20040813000860,908238,8220,911444,795880,dart2.dtd,20
526,현대그린푸드,2004,6,20040813001022,908553,4586,536896,788085,dart2.dtd,19
527,현대두산인프라코어,2004,6,20040813000852,908226,3627,399502,718830,dart2.dtd,20
528,현대로템,2004,6,20040813000976,908467,2963,313522,90595,dart2.dtd,20
529,현대모비스,2004,6,20040813001509,909526,5009,537464,770834,dart2.dtd,20
530,현대미포조선,2004,6,20040813000454,907449,4029,431712,440834,dart2.dtd,20
531,현대백화점,2004,6,20040813001675,909857,4779,555021,689500,dart2.dtd,19
532,현대비앤지스틸,2004,6,20040813000296,907135,4514,554132,440808,dart2.dtd,20
533,현대약품,2004,5,20040714000095,894612,3786,392198,346206,dart2.dtd,20
534,현대엘리베이터,2004,6,20040813000178,906903,4335,460940,572869,dart2.dtd,20
535,현대위아,2004,6,20040823000008,913635,5068,561950,496021,dart2.dtd,20
536,현대자동차,2004,6,20040813001518,909541,8754,975131,799443,dart2.dtd,20
537,현대제철,2004,6,20040813000309,907160,3777,430385,559962,dart2.dtd,20
538,현대차증권,2004,9,20041112000024,944360,2778,278451,619906,dart2.dtd,16
539,현대코퍼레이션,2004,6,20040813001301,909082,3088,337145,374831,dart2.dtd,19
540,현대해상,2004,9,20041112000798,945486,3143,324887,763339,dart2.dtd,16
541,혜인,2004,6,20040813001456,909425,4261,453436,376633,dart2.dtd,19
542,호텔신라,2004,6,20040813001428,909367,3663,392093,169226,dart2.dtd,19
543,화성산업,2004,6,20040813001397,909291,5494,632753,759364,dart2.dtd,19
544,화승인더스트리,2004,6,20040813001163,908825,3636,391185,567179,dart2.dtd,20
545,화승코퍼레이션,2004,6,20040813000289,907119,4571,479420,611537,dart2.dtd,20
546,화신,2004,6,20040813000618,907770,4837,507932,527720,dart2.dtd,20
547,화천기계,2004,6,20040813000655,907843,4381,471307,413991,dart2.dtd,20
548,화천기공,2004,6,20040813000135,906822,2879,317987,434037,dart2.dtd,20
549,환인제약,2004,6,20040813000622,907779,3332,351768,527194,dart2.dtd,20
550,황금에스티,2004,6,20040813000501,907539,3494,368181,551963,dart2.dtd,20
551,효성,2004,6,20040823000164,913988,4884,597736,486981,dart2.dtd,22
552,효성,2003,6,20040406001160,822667,5712,690326,473248,dart2.dtd,20
553,휴니드테크놀러지스,2004,6,20040813000842,908203,3453,370775,301968,dart2.dtd,20
554,휴스틸,2004,6,20040812000086,905925,2879,311053,230371,dart2.dtd,20
555,흥국화재,2004,9,20041115000726,946928,3179,332693,501457,dart2.dtd,16
556,흥아해운,2004,6,20040813000029,906624,2772,298560,388426,dart2.dtd,20
557,AK홀딩스,2004,9,20041113000060,945821,5020,528034,484149,dart2.dtd,20
558,AK홀딩스,2004,3,20040622000098,882898,5095,533600,485818,dart2.dtd,22
559,BYC,2004,9,20041115000415,946524,2520,264688,838756,dart2.dtd,20
560,BYC,2004,3,20040623000193,883732,2664,274404,735343,dart2.dtd,22
561,CJ,2004,9,20041112000947,945751,10226,1123488,970633,dart2.dtd,20
562,CJ,2004,3,20040514003099,864126,10254,1124196,946922,dart2.dtd,20
563,CJ대한통운,2004,9,20041112000370,944851,5368,604314,667526,dart2.dtd,11
564,CJ대한통운,2004,3,20040713000029,893901,5328,599491,589193,dart2.dtd,13
565,CJ씨푸드,2004,9,20041112000246,944663,4060,430180,527778,dart2.dtd,11
566,CJ씨푸드,2004,3,20040514000673,861259,4003,423885,527920,dart2.dtd,11
567,CS홀딩스,2004,9,20041112000029,944365,3797,405175,475515,dart2.dtd,20
568,CS홀딩스,2004,3,20040617000236,880979,3860,411597,150107,dart2.dtd,22
569,DB,2004,9,20041112000848,945594,4892,535111,892594,dart2.dtd,22
570,DB,2004,3,20040514002227,863032,4798,524436,846009,dart2.dtd,20
571,DB금융투자,2004,6,20040813000448,907438,2802,295986,1335087,dart2.dtd,16
572,DB금융투자,2003,12,20040312000952,773486,2786,296685,1357477,dart2.dtd,16
573,DB손해보험,2004,6,20040813001447,909402,2870,300671,1351351,dart2.dtd,16
574,DB손해보험,2003,12,20040221000025,751738,2760,284120,1179466,dart2.dtd,16
575,DB하이텍,2004,9,20041112000533,945106,5499,603270,1264059,dart2.dtd,22
576,DB하이텍,2004,3,20040617000338,881200,5590,610728,1031743,dart2.dtd,22
577,DL,2004,9,20041122000142,950096,8584,984717,1309835,dart2.dtd,22
578,DL,2004,3,20040621000299,882578,8110,914486,1187012,dart2.dtd,22
579,DL건설,2004,9,20041112000501,945062,4588,495657,529397,dart2.dtd,20
580,DL건설,2004,3,20040618000061,881393,4328,465798,751963,dart2.dtd,22
581,DN오토모티브,2004,9,20041115000850,947094,3374,359299,174033,dart2.dtd,20
582,DN오토모티브,2004,3,20040617000103,880720,2515,260703,145734,dart2.dtd,22
583,DRB동일,2004,9,20041112000528,945101,5431,580178,812451,dart2.dtd,20
584,DRB동일,2004,3,20040624000071,884200,4846,512479,611892,dart2.dtd,22
585,DSR제강,2004,9,20041112000012,944343,3040,307266,471824,dart2.dtd,20
586,DSR제강,2004,3,20040621000128,882268,3134,314045,419968,dart2.dtd,22
587,E1,2004,9,20041115000470,946605,3696,391808,293379,dart2.dtd,19
588,E1,2004,3,20040514002567,863472,3391,355875,290980,dart2.dtd,19
589,F&F 홀딩스,2004,9,20041115000062,946078,4198,452624,663142,dart2.dtd,20
590,F&F 홀딩스,2004,3,20040521000241,868433,4280,455031,633482,dart2.dtd,22
591,GS,2004,9,20041112000184,944571,3280,365283,63153,dart2.dtd,11
592,GS건설,2004,9,20041112000719,945351,8393,940661,599037,dart2.dtd,20
593,GS건설,2004,3,20040514001317,861988,7811,863026,567678,dart2.dtd,20
594,GS글로벌,2004,9,20041112000411,944920,5628,646688,780209,dart2.dtd,19
595,GS글로벌,2004,3,20040618000387,881964,6558,751901,705841,dart2.dtd,21
596,GS리테일,2004,9,20041112000397,944891,4980,540776,194281,dart2.dtd,19
597,GS리테일,2004,3,20040514002653,863581,4514,492210,196283,dart2.dtd,19
598,HDC,2004,9,20041112000291,944735,6070,660267,877453,dart2.dtd,20
599,HDC,2004,3,20040629000331,887425,5936,650224,730825,dart2.dtd,22
600,HL D&I,2004,9,20041108000137,942165,3578,403042,744002,dart2.dtd,20
601,HL D&I,2004,3,20040622000185,883050,3475,390233,841468,dart2.dtd,22
602,HLB글로벌,2004,9,20041112000727,945367,3610,397086,553513,dart2.dtd,20
603,HLB글로벌,2004,3,20040514001265,861925,3611,390569,531437,dart2.dtd,20
604,HL홀딩스,2004,9,20041115000112,946142,4611,500087,1054289,dart2.dtd,20
605,HL홀딩스,2004,3,20040514000733,861324,4526,489942,925481,dart2.dtd,20
606,HMM,2004,9,20041115001094,947497,4249,452187,709730,dart2.dtd,20
607,HMM,2004,3,20040702000225,889963,5352,574887,721611,dart2.dtd,22
608,JW중외제약,2004,9,20041112000018,944351,4007,438858,566085,dart2.dtd,20
609,JW중외제약,2004,3,20040616000033,880131,4015,433455,546680,dart2.dtd,22
610,KC그린홀딩스,2004,9,20041113000121,945894,2670,271258,673252,dart2.dtd,20
611,KC그린홀딩스,2004,3,20040930000205,928231,2969,300165,472952,dart2.dtd,22
612,KG스틸,2004,9,20041112000845,945590,4533,483429,831634,dart2.dtd,20
613,KG스틸,2004,3,20040617000041,880613,4597,488354,1065901,dart2.dtd,22
614,KG케미칼,2004,9,20041115000502,946641,5129,590117,563956,dart2.dtd,20
615,KG케미칼,2004,3,20040618000199,881623,4742,542595,557637,dart2.dtd,22
616,KH 필룩스,2004,9,20041109000113,942682,4375,457428,481287,dart2.dtd,20
617,KH 필룩스,2004,3,20040625000083,884818,4624,480868,447415,dart2.dtd,22
618,KISCO홀딩스,2004,9,20041119000198,949677,4230,455404,661377,dart2.dtd,22
619,KISCO홀딩스,2004,3,20040707000012,891284,4162,448158,664839,dart2.dtd,22
620,KPX케미칼,2004,9,20041115000729,946934,2065,212691,718751,dart2.dtd,20
621,KPX케미칼,2004,3,20040617000183,880864,2149,219184,659483,dart2.dtd,22
622,KR모터스,2004,9,20041116000043,947799,2717,299273,576292,dart2.dtd,22
623,KR모터스,2004,3,20040621000201,882386,2816,308522,641932,dart2.dtd,22
624,KTcs,2004,9,20041115000107,946136,3142,330822,229347,dart2.dtd,22
625,KTcs,2004,3,20040513000963,859225,2967,316274,249816,dart2.dtd,20
626,KTis,2004,9,20041111000006,943718,2925,301591,178082,dart2.dtd,20
627,KTis,2004,3,20040511000913,855685,1347,168098,165945,dart2.dtd,20
628,LG,2004,9,20041115000101,946130,5176,579419,215397,dart2.dtd,11
629,LG,2004,3,20040617000303,881122,4442,499205,200225,dart2.dtd,13
630,LG디스플레이,2004,9,20041115000778,946998,2765,316699,260193,dart2.dtd,20
631,LG디스플레이,2004,3,20040514002759,863706,2665,294668,246920,dart2.dtd,20
632,LG생활건강,2004,9,20041112000088,944438,3699,392964,479022,dart2.dtd,20
633,LG생활건강,2004,3,20040622000139,882962,3176,334223,697526,dart2.dtd,22
634,LG유플러스,2004,9,20041117000064,948424,4935,537928,479398,dart2.dtd,22
635,LG유플러스,2004,3,20040525000245,869882,3907,414137,475244,dart2.dtd,22
636,LG전자,2004,9,20041115000873,947125,7269,804333,513990,dart2.dtd,20
637,LG전자,2004,3,20040706000103,890905,12342,1391515,536378,dart2.dtd,22
638,LG화학,2004,9,20041115000393,946498,5261,583571,721487,dart2.dtd,20
639,LG화학,2004,3,20040621000184,882358,4841,536406,727276,dart2.dtd,22
640,LS,2004,9,20041115000700,946893,5672,629128,792605,dart2.dtd,20
641,LS,2004,3,20040621000315,882604,5790,631849,823548,dart2.dtd,22
642,LS네트웍스,2004,9,20041115000480,946619,2545,296244,438110,dart2.dtd,19
643,LS네트웍스,2004,3,20040511000708,855421,2496,290241,422669,dart2.dtd,19
644,LX인터내셔널,2004,9,20041112000781,945450,4536,501398,855335,dart2.dtd,19
645,LX인터내셔널,2004,3,20040514002059,862835,4333,482197,804364,dart2.dtd,19
646,MH에탄올,2004,9,20041112000006,944335,2757,293073,505364,dart2.dtd,20
647,MH에탄올,2004,3,20040513000599,858801,2778,295905,515954,dart2.dtd,20
648,NAVER,2004,9,20041115000308,946396,2084,213887,329335,dart2.dtd,20
649,NAVER,2004,3,20040621000166,882336,2189,223374,321220,dart2.dtd,22
650,NH투자증권,2004,6,20040825000005,914667,4310,483570,1002446,dart2.dtd,18
651,NH투자증권,2003,12,20040213000336,745928,4115,465431,1209628,dart2.dtd,15
652,NICE,2004,9,20041115000450,946576,2575,280221,377405,dart2.dtd,20
653,NICE,2004,3,20040720000025,896475,2819,306797,367179,dart2.dtd,22
654,NI스틸,2004,9,20041115000097,946124,5300,561553,422580,dart2.dtd,20
655,NI스틸,2004,3,20040618000095,881445,5574,586072,425738,dart2.dtd,22
656,OCI,2004,9,20041112000914,945695,6585,706225,631135,dart2.dtd,20
657,OCI,2004,3,20040617000359,881249,6570,703197,629207,dart2.dtd,22
658,POSCO홀딩스,2004,9,20041112000810,945526,5960,651041,505367,dart2.dtd,22
659,POSCO홀딩스,2004,3,20040514001225,861881,4362,476037,510947,dart2.dtd,20
660,S-Oil,2004,9,20041115000955,947240,7144,753965,475226,dart2.dtd,20
661,S-Oil,2004,3,20040618000288,881776,6760,707651,448784,dart2.dtd,22
662,SBS,2004,9,20041115000720,946918,1938,216548,699683,dart2.dtd,20
663,SBS,2004,3,20040705000183,890513,1944,216600,883384,dart2.dtd,22
664,SGC에너지,2004,9,20041112000756,945423,4978,523866,610958,dart2.dtd,20
665,SGC에너지,2004,3,20040514000570,861131,4757,498435,489971,dart2.dtd,20
666,SG글로벌,2004,9,20041115000323,946414,2491,280162,890538,dart2.dtd,20
667,SG글로벌,2004,3,20040527000253,870768,2644,294455,839464,dart2.dtd,22
668,SG세계물산,2004,9,20041112000536,945108,3075,322491,866102,dart2.dtd,20
669,SG세계물산,2004,3,20040618000370,881936,3100,323721,872384,dart2.dtd,22
670,SHD,2004,9,20041115000834,947074,4427,451934,427697,dart2.dtd,20
671,SHD,2004,3,20040514002008,862772,4430,451906,420019,dart2.dtd,20
672,SH에너지화학,2004,9,20041115000417,946527,3587,375393,714932,dart2.dtd,20
673,SH에너지화학,2004,3,20040503000162,846292,4610,483922,656042,dart2.dtd,20
674,SIMPAC,2004,9,20041112000099,944456,3636,383084,541574,dart2.dtd,20
