,cor_name,rpt_year,rpt_month,rcpNo,dcmNo,eleId,offset,length,dtd,tocNo
35,KTcs,2006,6,20060811000368,1425916,2268,222481,252166,dart2.dtd,20
36,KTis,2006,6,20060811000261,1425679,1345,138561,183034,dart2.dtd,20
37,LG,2006,6,20060814001304,1429646,3675,392587,385690,dart2.dtd,11
38,LG디스플레이,2006,6,20060814000979,1428990,2631,289645,320772,dart2.dtd,20
39,LG생활건강,2006,6,20060811000536,1426246,3353,348875,646002,dart2.dtd,20
40,LG유플러스,2006,6,20060814000863,1428727,3973,425963,253251,dart2.dtd,20
41,LG전자,2006,6,20060814000621,1428259,5661,620504,600863,dart2.dtd,20
42,LG화학,2006,6,20060814000647,1428313,4624,498476,913126,dart2.dtd,20
43,LS,2006,6,20060814001647,1430348,4530,480824,931357,dart2.dtd,20
44,LS네트웍스,2006,6,20060811000517,1426208,2940,317793,309832,dart2.dtd,19
45,LX인터내셔널,2006,6,20060811000177,1425501,4613,487754,832476,dart2.dtd,19
46,MH에탄올,2006,6,20060808000238,1423290,2833,300053,549883,dart2.dtd,20
47,NAVER,2006,6,20060814001414,1429860,2812,284021,347214,dart2.dtd,13
48,NH투자증권,2006,9,20061114001617,1470824,3799,418637,869193,dart2.dtd,16
49,NICE,2006,6,20060814001202,1429437,2529,269042,382657,dart2.dtd,20
50,NI스틸,2006,6,20060814000341,1427703,4390,458582,439611,dart2.dtd,20
51,OCI,2006,6,20060811000504,1426179,5002,536425,518436,dart2.dtd,20
52,POSCO홀딩스,2006,6,20060814000564,1428148,3248,342369,451646,dart2.dtd,20
53,S-Oil,2006,6,20060814000063,1427196,4790,500347,448683,dart2.dtd,20
54,SBS,2006,6,20060814001336,1429708,2025,221325,751380,dart2.dtd,20
55,SGC에너지,2006,6,20060814000302,1427634,3596,370409,709626,dart2.dtd,20
56,SG글로벌,2006,6,20060814001700,1430440,2818,308223,659210,dart2.dtd,20
57,SG세계물산,2006,6,20060814000862,1428726,2897,294671,957128,dart2.dtd,20
58,SHD,2006,6,20060814000959,1428949,3581,352615,316258,dart2.dtd,20
59,SH에너지화학,2006,6,20060810000056,1424220,3579,366471,525197,dart2.dtd,20
60,SIMPAC,2006,6,20060915000227,1443927,2675,273469,494271,dart2.dtd,22
61,SK,2006,6,20060814001283,1429611,2539,259705,295085,dart2.dtd,19
62,SKC,2006,6,,,,,,,
63,SK가스,2006,6,20060814001110,1429254,3066,318167,300690,dart2.dtd,19
64,SK네트웍스,2006,6,20060908000217,1440454,4258,462193,692308,dart2.dtd,21
65,SK디스커버리,2006,6,20060811000441,1426066,3783,408699,1957576,dart2.dtd,20
66,SK렌터카,2006,6,20060814001567,1430179,2709,279413,286030,dart2.dtd,11
67,SK증권,2006,9,20061114000368,1469101,4924,498366,605610,dart2.dtd,16
68,SK텔레콤,2006,6,20060814001381,1429787,3693,403323,1543982,dart2.dtd,11
69,SK하이닉스,2006,6,20060814000360,1427741,3558,372253,940821,dart2.dtd,20
70,SNT모티브,2006,6,20060814000364,1427750,4404,462169,424579,dart2.dtd,20
71,SNT중공업,2006,6,20060811000010,1425203,3701,398849,429219,dart2.dtd,20
72,SNT홀딩스,2006,6,20060811000007,1425198,2916,319978,441114,dart2.dtd,20
73,SPC삼립,2006,6,20060913000093,1442491,2519,267398,302432,dart2.dtd,22
74,STX,2006,6,20060814001025,1429083,2556,270925,532063,dart2.dtd,19
75,STX엔진,2006,6,20060814001715,1430478,3288,342292,554715,dart2.dtd,20
76,SUN&L,2006,3,20060515003236,1384310,2763,283594,618814,dart2.dtd,20
77,TCC스틸,2006,6,20060814000746,1428504,2922,299342,715696,dart2.dtd,20
78,TYM,2006,6,20060811000346,1425868,4115,442259,559872,dart2.dtd,20
79,WISCOM,2006,6,20060810000313,1424827,4113,435278,258093,dart2.dtd,20
80,YG PLUS,2006,6,20060811000312,1425791,2171,221073,497201,dart2.dtd,11
81,가온전선,2006,6,20060814000243,1427516,2594,280199,301417,dart2.dtd,20
82,강남제비스코,2006,6,20060814000107,1427269,4169,433047,514241,dart2.dtd,20
83,강원랜드,2006,6,20060814001063,1429160,2838,289017,292279,dart2.dtd,11
84,강원랜드,2005,6,20060127000198,1246640,2509,253052,287832,dart2.dtd,13
85,갤럭시아에스엠,2006,6,20060918000111,1444472,3666,368222,424661,dart2.dtd,22
86,경농,2006,6,20060814000112,1427278,2850,290554,423891,dart2.dtd,20
87,경동나비엔,2006,6,20060822000003,1432538,2955,311802,668869,dart2.dtd,22
88,경동인베스트,2006,6,20060814000966,1428961,2855,326631,546557,dart2.dtd,19
89,경방,2006,6,20060811000867,1426990,3691,371027,409937,dart2.dtd,20
90,경인양행,2006,6,20060811000397,1425978,4756,508453,552647,dart2.dtd,20
91,경인전자,2006,6,20060811000059,1425289,2626,276672,739046,dart2.dtd,20
92,계룡건설산업,2006,6,20060811000110,1425379,4184,448719,683182,dart2.dtd,20
93,계양전기,2006,6,20060814001181,1429399,2590,258100,596766,dart2.dtd,20
94,고려산업,2006,6,20060814000296,1427619,2556,256805,560516,dart2.dtd,20
95,고려아연,2006,6,20060814001379,1429788,4680,507227,495908,dart2.dtd,20
96,고려제강,2006,6,20060809000153,1423844,2868,303338,475110,dart2.dtd,20
97,광동제약,2006,6,20060914000139,1443090,2936,310838,160362,dart2.dtd,22
98,광명전기,2006,6,20060811000213,1425568,3666,380611,414633,dart2.dtd,20
99,광전자,2006,6,20060811000801,1426858,5232,574594,479433,dart2.dtd,20
100,광주신세계,2006,6,20060814001669,1430387,3147,322044,401409,dart2.dtd,19
101,교보증권,2006,9,20061114001807,1471144,6132,628749,690936,dart2.dtd,16
102,국도화학,2006,6,20060811000028,1425236,3114,319927,404084,dart2.dtd,20
103,국동,2006,6,20060814000420,1427858,2584,262946,482081,dart2.dtd,19
104,국보,2006,6,20060811000257,1425668,2347,236196,254002,dart2.dtd,11
105,국제약품,2006,9,20061113000143,1467911,3634,374918,348575,dart2.dtd,20
106,그린케미칼,2006,6,20060814000037,1427147,2304,233483,431459,dart2.dtd,20
107,극동유화,2006,6,20060811000149,1425450,3542,376427,371886,dart2.dtd,20
108,금강공업,2006,6,20060814000532,1428086,2788,302882,354549,dart2.dtd,20
109,금비,2006,3,20060515001905,1382623,2713,277539,420961,dart2.dtd,20
110,금양,2006,6,20060814000705,1428430,2336,248801,462932,dart2.dtd,20
111,금호건설,2006,6,20060814001033,1429098,6335,690340,636164,dart2.dtd,11
112,금호석유화학,2006,6,20060814000326,1427678,3247,344367,748020,dart2.dtd,20
113,금호전기,2006,6,20060814001354,1429743,2852,292539,423069,dart2.dtd,20
114,금호타이어,2006,6,20060814000245,1427519,3083,327667,642285,dart2.dtd,20
115,기아,2006,6,20060814001573,1430192,6018,648260,789532,dart2.dtd,20
116,기업은행,2006,6,20060814000748,1428510,4709,512335,724643,dart2.dtd,16
117,까뮤이앤씨,2006,6,20060814000229,1427491,3662,379413,649893,dart2.dtd,20
118,깨끗한나라,2006,6,20060814001106,1429244,2487,267976,740044,dart2.dtd,20
119,남광토건,2006,6,20060814001726,1430503,3971,437896,380916,dart2.dtd,22
120,남선알미늄,2006,6,20060814000319,1427665,2982,307094,277960,dart2.dtd,20
121,남성,2006,6,20060814001699,1430438,2562,287966,952857,dart2.dtd,19
122,남양유업,2006,6,20060814000681,1428382,3470,370677,176184,dart2.dtd,20
123,남해화학,2006,6,20060811000034,1425247,3400,366261,709202,dart2.dtd,20
124,넥센,2006,6,20060918000001,1444213,2494,249431,261127,dart2.dtd,22
125,넥센타이어,2006,6,20060814000203,1427437,2329,235394,316922,dart2.dtd,20
126,노루페인트,2006,6,20060814001126,1429287,2909,297328,231234,dart2.dtd,20
127,노루홀딩스,2006,6,20060814001506,1430065,3148,334131,730310,dart2.dtd,20
128,녹십자,2006,6,20060915000149,1443738,3258,337507,570076,dart2.dtd,22
129,녹십자홀딩스,2006,6,20060814000648,1428315,3320,348231,686756,dart2.dtd,20
130,농심,2006,6,20060814000133,1427314,3684,391612,857587,dart2.dtd,22
131,농심홀딩스,2006,6,20060814000855,1428714,1896,191840,536432,dart2.dtd,11
132,다스코,2006,6,20060814001474,1429998,4533,496711,394300,dart2.dtd,20
133,다올투자증권,2006,6,20060814001346,1429726,2892,306298,1646669,dart2.dtd,16
134,다우기술,2006,6,20060814001141,1429316,2782,295656,539284,dart2.dtd,20
135,대교,2006,6,20060814001002,1429034,4056,445149,384174,dart2.dtd,20
136,대구백화점,2006,9,20061113000017,1467705,3048,312093,549554,dart2.dtd,19
137,대덕,2006,6,20060814001011,1429049,2241,240730,373835,dart2.dtd,20
138,대동,2006,6,20060811000393,1425970,3974,421895,424305,dart2.dtd,20
139,대동전자,2006,9,20061114001609,1470812,2492,263482,340230,dart2.dtd,20
140,대림비앤코,2006,6,20060811000560,1426295,2789,282514,644356,dart2.dtd,20
141,대림통상,2006,6,20060814000962,1428953,3169,344096,572998,dart2.dtd,20
142,대상,2006,6,20060914000001,1442779,3573,385398,801461,dart2.dtd,22
143,대상홀딩스,2006,6,20060814000545,1428112,1819,224332,412178,dart2.dtd,11
144,대성홀딩스,2006,6,20060814000118,1427287,3463,376703,340124,dart2.dtd,19
145,대신증권,2006,9,20061114001378,1470460,3084,323268,1003951,dart2.dtd,16
146,대양금속,2006,6,20060829000188,1435853,3374,344823,267508,dart2.dtd,22
147,대영포장,2006,6,20060814000908,1428842,3883,416230,486500,dart2.dtd,20
148,대우건설,2006,6,20060814001360,1429751,7031,777353,925402,dart2.dtd,20
149,대우부품,2006,6,20060811000203,1425556,3736,397518,485428,dart2.dtd,20
150,대우조선해양,2006,6,20060814000821,1428651,2601,278517,754769,dart2.dtd,20
151,대웅,2006,9,20061114001556,1470728,2920,314742,587942,dart2.dtd,20
152,대웅제약,2006,9,20061114001604,1470802,3643,396124,468147,dart2.dtd,20
153,대원강업,2006,6,20060814001116,1429265,3498,365601,474602,dart2.dtd,20
154,대원전선,2006,6,20060811000329,1425827,3018,302828,415935,dart2.dtd,20
155,대원제약,2006,6,20060810000195,1424528,2604,282802,529504,dart2.dtd,20
156,대원화성,2006,6,20060814001013,1429055,3428,365332,303668,dart2.dtd,20
157,대유에이텍,2006,6,20061025000086,1459456,2978,324630,522505,dart2.dtd,22
158,대유플러스,2006,6,20060814001282,1429609,2965,314135,321084,dart2.dtd,20
159,대창,2006,6,20060814000379,1427781,2899,304045,548578,dart2.dtd,20
160,대창단조,2006,6,20060814000348,1427720,2814,297328,558667,dart2.dtd,20
161,대한방직,2006,6,20060814000292,1427611,3737,385751,565694,dart2.dtd,20
162,대한유화,2006,6,20060811000434,1426049,2653,289090,259755,dart2.dtd,20
163,대한전선,2006,6,20060816000201,1431020,4067,426030,1039079,dart2.dtd,22
164,대한제강,2006,9,20061114000857,1469765,3939,415190,338005,dart2.dtd,20
165,대한제당,2006,6,20060811000381,1425944,3220,355965,594433,dart2.dtd,20
166,대한제분,2006,6,20060915000051,1443511,2390,248596,400350,dart2.dtd,22
167,대한항공,2006,6,20060814001279,1429602,5290,581387,617302,dart2.dtd,20
168,대한해운,2006,6,20060810000018,1424137,2490,249133,419723,dart2.dtd,20
169,대한화섬,2006,6,20060814001598,1430247,2279,227591,315030,dart2.dtd,20
170,대현,2006,6,,,,,,,
171,대호에이엘,2006,6,20060911000122,1441307,3265,330066,263547,dart2.dtd,22
172,더존비즈온,2006,6,20060814001635,1430317,2352,235445,343188,dart2.dtd,20
173,덕성,2006,6,20060911000065,1441153,3312,344325,356998,dart2.dtd,22
174,덕양산업,2006,6,20060814000535,1428092,2774,280475,322530,dart2.dtd,20
175,동국제강,2006,6,20060811000564,1426304,3188,330368,476314,dart2.dtd,20
176,동남합성,2006,6,20060814000931,1428894,3009,324642,382736,dart2.dtd,20
177,동방,2006,6,20060814000953,1428937,4605,499013,846266,dart2.dtd,20
178,동방아그로,2006,6,20060814000608,1428236,2835,302688,365427,dart2.dtd,20
179,동부건설,2006,6,20060814000709,1428437,4503,492445,403690,dart2.dtd,20
180,동서,2006,6,20060811000484,1426141,2807,278307,538889,dart2.dtd,19
181,동성제약,2006,6,20060814000638,1428295,2382,246639,373897,dart2.dtd,20
182,동아쏘시오홀딩스,2006,6,20060811000486,1426143,3798,406798,438145,dart2.dtd,20
183,동양,2006,6,20060814001613,1430275,6906,740501,888480,dart2.dtd,11
184,동양고속,2006,6,20060814000549,1428121,2404,247146,233425,dart2.dtd,19
185,동양생명,2006,9,20061221000215,1489990,3816,394756,492125,dart2.dtd,18
186,동양철관,2006,6,20060811000748,1426726,3275,336148,392405,dart2.dtd,20
187,동원F&B,2006,6,20060814001036,1429104,3546,367038,514136,dart2.dtd,20
188,동원금속,2006,9,20061114001002,1469969,2825,286440,639046,dart2.dtd,20
189,동원산업,2006,6,20060814000567,1428154,3722,381210,667317,dart2.dtd,20
190,동원수산,2006,6,20060814001352,1429737,3250,327149,752125,dart2.dtd,20
191,동원시스템즈,2006,6,20060814000587,1428194,4726,508220,392821,dart2.dtd,30
192,동일산업,2006,6,20060814000624,1428267,4661,500845,488315,dart2.dtd,20
193,동화약품,2006,9,20061113000077,1467800,2936,315432,323868,dart2.dtd,20
194,두산,2006,6,20060811000088,1425345,9018,953517,907135,dart2.dtd,12
195,두산에너빌리티,2006,6,20060814000597,1428214,4513,502007,622683,dart2.dtd,20
196,디씨엠,2006,6,20060814000290,1427607,2787,285550,409246,dart2.dtd,20
197,디아이,2006,6,20060814000407,1427832,2865,310121,946147,dart2.dtd,20
198,디아이동일,2006,6,20060814001058,1429146,3110,314554,425542,dart2.dtd,20
199,디와이,2006,6,20060810000154,1424463,6111,641835,394688,dart2.dtd,20
200,롯데관광개발,2006,6,20060811000800,1426854,3846,397504,383086,dart2.dtd,19
201,롯데렌탈,2006,6,20060811000380,1425940,2387,239433,253924,dart2.dtd,11
202,롯데손해보험,2006,9,20061114000804,1469700,2794,294240,275740,dart2.dtd,16
203,롯데쇼핑,2006,6,20060814000451,1427918,4658,521198,550897,dart2.dtd,19
204,롯데정밀화학,2006,6,20060814001416,1429862,3297,350362,657737,dart2.dtd,20
205,롯데지주,2006,6,20060814001533,1430114,3409,354291,627778,dart2.dtd,20
206,롯데칠성음료,2006,6,20060814001391,1429806,4460,457978,494517,dart2.dtd,20
207,롯데케미칼,2006,6,20060814001637,1430320,3187,347394,594504,dart2.dtd,20
208,마니커,2006,6,20060814000643,1428308,4056,450996,529638,dart2.dtd,20
209,만호제강,2005,12,20060213000401,1255737,1978,200026,160599,dart2.dtd,20
210,메리츠증권,2006,9,20061114000882,1469799,3580,376377,1104295,dart2.dtd,16
211,모나리자,2006,6,20060814001324,1429685,3205,331917,711873,dart2.dtd,20
212,모나미,2006,6,20061113000531,1468578,3071,316066,395103,dart2.dtd,21
213,모토닉,2006,6,20060811000520,1426214,4055,427604,434256,dart2.dtd,20
214,무림P&P,2006,6,20060814000928,1428886,3254,366633,581414,dart2.dtd,20
215,무림페이퍼,2006,6,20060814001182,1429402,3234,336762,704069,dart2.dtd,20
216,무학,2006,6,20060811000267,1425705,3469,367774,518463,dart2.dtd,20
217,문배철강,2006,6,20060814000101,1427256,3659,386201,400156,dart2.dtd,20
218,미래산업,2006,6,20060814001314,1429665,2832,304417,713047,dart2.dtd,20
219,미래아이앤지,2006,6,20060814001499,1430042,2440,247060,538236,dart2.dtd,20
220,미래에셋생명,2006,9,20061114000441,1469188,2600,261391,296057,dart2.dtd,16
221,미래에셋증권,2006,9,20061121000207,1474322,4913,549002,2295671,dart2.dtd,18
222,미원상사,2006,3,20061221000038,1489524,3683,380133,671052,dart2.dtd,22
223,미창석유공업,2006,6,20060810000256,1424672,3101,343403,275926,dart2.dtd,20
224,방림,2006,3,20060512000678,1377546,2960,308154,525324,dart2.dtd,20
225,백광산업,2006,6,20060915000255,1443993,2991,296840,294329,dart2.dtd,22
226,백산,2006,6,20060814000888,1428803,2758,281327,829215,dart2.dtd,20
227,범양건영,2006,6,20060814000946,1428923,3974,418903,354134,dart2.dtd,20
228,벽산,2006,6,20060814000961,1428952,2765,294935,444723,dart2.dtd,20
229,보락,2006,6,20060811000365,1425899,3221,380291,429465,dart2.dtd,20
230,보령,2006,6,20060814000575,1428171,2769,291071,312983,dart2.dtd,20
231,보해양조,2006,6,20060814000258,1427550,4449,472730,607820,dart2.dtd,20
232,부광약품,2006,9,20061114001799,1471125,3315,352074,512749,dart2.dtd,20
233,부국증권,2006,9,20061114000496,1469260,4196,438122,601350,dart2.dtd,16
234,부국철강,2006,6,20060814000952,1428935,2945,299389,256382,dart2.dtd,20
235,부산산업,2006,6,20060814000300,1427630,2764,281231,656814,dart2.dtd,20
236,부산주공,2006,6,20060818000103,1431729,3315,336770,278729,dart2.dtd,22
237,비비안,2005,12,20060213000397,1255732,2339,239214,532076,dart2.dtd,20
238,비케이탑스,2006,6,20060811000399,1425982,2927,313680,259899,dart2.dtd,20
239,빙그레,2006,6,20060814001084,1429202,3375,344210,158023,dart2.dtd,20
240,사조대림,2006,9,20061114000291,1468999,3538,378980,345846,dart2.dtd,20
241,사조동아원,2006,3,20060519000179,1386954,3316,337670,566852,dart2.dtd,22
242,사조산업,2006,6,20060814001087,1429208,3601,388687,1172876,dart2.dtd,20
243,사조오양,2006,9,20061114000729,1469603,1881,199245,314274,dart2.dtd,11
244,삼부토건,2006,6,20060918000009,1444224,5312,575696,515554,dart2.dtd,22
245,삼성SDI,2006,6,20060814001477,1430000,3259,358422,520795,dart2.dtd,20
246,삼성공조,2006,6,20060814000346,1427716,3635,382417,564001,dart2.dtd,20
247,삼성물산,2006,6,20060814001697,1430433,1752,175948,295209,dart2.dtd,19
248,삼성생명,2006,9,20061114001754,1471039,2560,263624,713182,dart2.dtd,16
249,삼성에스디에스,2006,6,20060814001189,1429412,1908,195563,606700,dart2.dtd,20
250,삼성엔지니어링,2006,6,20060814001243,1429525,2960,315688,559571,dart2.dtd,11
251,삼성전기,2006,6,20060814001209,1429451,4266,465168,661294,dart2.dtd,20
252,삼성전자,2006,6,,,,,,,
253,삼성제약,2006,6,20060814000335,1427694,2706,288709,630084,dart2.dtd,20
254,삼성중공업,2006,6,20060814001507,1430066,3388,372435,717751,dart2.dtd,20
255,삼성증권,2006,9,,,,,,,
256,삼성출판사,2006,6,20060811000130,1425419,2747,280873,509895,dart2.dtd,20
257,삼성카드,2006,6,20060814001362,1429754,3138,330286,383228,dart2.dtd,11
258,삼성화재해상보험,2006,9,20061114001399,1470487,4459,459847,798221,dart2.dtd,16
259,삼아알미늄,2006,6,20060814000528,1428079,3061,304618,297699,dart2.dtd,20
260,삼양식품,2006,6,20060814001398,1429823,3772,383199,638239,dart2.dtd,20
261,삼양통상,2006,6,20060810000079,1424287,4254,428544,434621,dart2.dtd,29
262,삼양홀딩스,2006,6,20060814001708,1430457,5039,532521,881671,dart2.dtd,20
263,삼영무역,2006,6,20060811000611,1426397,2273,222151,588051,dart2.dtd,19
264,삼영전자공업,2006,6,20060811000367,1425912,3050,314450,411691,dart2.dtd,20
265,삼영화학공업,2006,6,20060913000010,1442299,3834,401372,469464,dart2.dtd,22
266,삼익THK,2006,6,20060814000066,1427203,3168,331902,744470,dart2.dtd,20
267,삼익악기,2006,6,20060811000505,1426183,3320,352497,550023,dart2.dtd,20
268,삼일제약,2006,6,20060814000524,1428071,3144,330628,509303,dart2.dtd,20
269,삼진제약,2006,6,20060811000042,1425261,2256,230492,290581,dart2.dtd,20
270,삼천리,2006,6,20060814000380,1427783,2919,301643,646756,dart2.dtd,19
271,삼호개발,2006,6,20060810000063,1424237,2915,319482,331586,dart2.dtd,20
272,삼화왕관,2006,6,20060912000055,1441750,2153,211355,363778,dart2.dtd,13
273,삼화전기,2006,6,20060811000085,1425341,3584,380709,454913,dart2.dtd,20
274,삼화전자공업,2006,6,20060814001430,1429901,2759,284542,753999,dart2.dtd,20
275,삼화콘덴서공업,2006,6,20060814001253,1429546,3207,338883,548118,dart2.dtd,20
276,삼화페인트공업,2006,6,20060828000061,1434913,3774,397581,662597,dart2.dtd,22
277,상상인증권,2006,9,,,,,,,
278,상신브레이크,2006,6,20060811000837,1426926,2651,272881,331324,dart2.dtd,20
279,새론오토모티브,2006,6,20060814001184,1429404,3047,322653,537073,dart2.dtd,20
280,샘표,2006,6,20060814001529,1430108,2299,233965,491619,dart2.dtd,20
281,서연,2006,6,20060912000108,1441897,3510,362880,436925,dart2.dtd,22
282,서울도시가스,2006,6,20060814000253,1427538,3099,332760,589910,dart2.dtd,19
283,서울식품공업,2006,6,20060811000438,1426057,2621,275855,467080,dart2.dtd,20
284,서원,2006,6,20060814000662,1428343,2370,240706,661204,dart2.dtd,20
285,서흥,2006,6,20060811000569,1426315,2386,250355,766042,dart2.dtd,20
286,선도전기,2006,6,20060814000761,1428534,3850,391788,361121,dart2.dtd,20
287,성문전자,2006,6,20060814001476,1429999,2600,276005,717103,dart2.dtd,20
288,성보화학,2006,6,20060814000303,1427637,2949,298899,556538,dart2.dtd,20
289,성신양회,2006,6,20060814001299,1429637,3997,442806,303021,dart2.dtd,20
290,성안,2006,6,20060814001492,1430027,2890,308156,424696,dart2.dtd,20
291,성창기업지주,2006,3,20060512000993,1377893,4196,435494,460601,dart2.dtd,20
292,세기상사,2006,6,20060814000039,1427152,2742,274958,390137,dart2.dtd,20
293,세방,2006,6,20060816000175,1430949,6358,683794,1530601,dart2.dtd,13
294,세방전지,2006,6,20060814001342,1429719,4336,448005,582056,dart2.dtd,20
295,세아베스틸지주,2006,6,20060814001423,1429886,2908,303537,666577,dart2.dtd,20
296,세아제강지주,2006,6,20060814001083,1429200,2576,269193,818333,dart2.dtd,20
297,세아홀딩스,2006,6,20060814001580,1430208,2360,253074,918295,dart2.dtd,11
298,세우글로벌,2006,6,20060905000011,1438234,2962,315896,275588,dart2.dtd,21
299,세원정공,2005,12,20060214000323,1256507,2978,301643,503522,dart2.dtd,20
300,세이브존I&C,2006,6,20060811000765,1426785,2298,235623,698135,dart2.dtd,19
301,세종공업,2006,6,20060814000637,1428294,2692,283587,350832,dart2.dtd,20
302,세하,2006,6,20060814001370,1429769,3606,380217,720815,dart2.dtd,20
303,센트럴인사이트,2006,6,20060816000136,1430865,2911,297003,441990,dart2.dtd,22
304,셀트리온,2006,6,20060814000220,1427470,3133,332745,489254,dart2.dtd,20
305,송원산업,2006,6,20060818000035,1431567,4010,398690,319589,dart2.dtd,22
306,수산중공업,2006,6,20060814000483,1427985,3281,337145,439402,dart2.dtd,20
307,스틱인베스트먼트,2006,6,20060818000225,1432066,2418,254085,691080,dart2.dtd,22
308,신대양제지,2006,6,20060814001296,1429633,2484,271782,378844,dart2.dtd,20
309,신도리코,2006,6,20060811000280,1425729,3242,341060,605144,dart2.dtd,20
310,신라교역,2006,6,20060814001649,1430349,2629,262678,453740,dart2.dtd,22
311,신성이엔지,2006,6,20060814000298,1427626,4214,441975,598973,dart2.dtd,20
312,신성통상,2005,12,20060214000021,1255919,3139,334545,524678,dart2.dtd,20
313,신세계,2006,6,20060814000963,1428956,5806,609615,845547,dart2.dtd,19
314,신세계I&C,2006,6,20060811000596,1426368,3551,378294,375558,dart2.dtd,20
315,신세계건설,2006,6,20060814000353,1427727,3481,357474,317354,dart2.dtd,20
316,신세계푸드,2006,6,20060814000434,1427885,3598,376347,441229,dart2.dtd,20
317,신영와코루,2006,3,20060512000625,1377491,2773,283803,399647,dart2.dtd,20
318,신영증권,2006,9,20061114001518,1470662,3139,320261,828690,dart2.dtd,16
319,신원,2006,6,20060814000225,1427481,2493,250608,716816,dart2.dtd,20
320,신일전자,2006,6,20060914000124,1443056,2827,281826,386880,dart2.dtd,22
321,신풍,2006,6,20060811000481,1426136,2374,234003,269332,dart2.dtd,20
322,신풍제약,2006,6,20060814000842,1428688,3286,332834,758837,dart2.dtd,20
323,신한지주,2006,6,20060814001627,1430303,2628,290421,494853,dart2.dtd,11
324,신흥,2006,6,20060814000825,1428656,2068,212756,377999,dart2.dtd,19
325,쌍용씨앤이,2006,6,20060814001519,1430087,4373,489583,766366,dart2.dtd,20
326,쌍용자동차,2006,6,20060814001494,1430034,5975,642240,453164,dart2.dtd,20
327,써니전자,2006,6,20060814001337,1429710,2315,233865,794326,dart2.dtd,20
328,쎌마테라퓨틱스,2006,6,20060911000226,1441555,2967,301550,755365,dart2.dtd,22
329,씨아이테크,2006,6,20060814001071,1429178,2994,323019,501594,dart2.dtd,20
330,아남전자,2006,6,20060811000775,1426807,1943,191942,398028,dart2.dtd,19
331,아모레퍼시픽,2006,6,20060811000594,1426362,3221,324377,164881,dart2.dtd,20
332,아모레퍼시픽그룹,2006,6,20060811000755,1426752,3482,366448,571126,dart2.dtd,20
333,아세아,2006,6,20060814000676,1428371,3907,416964,936976,dart2.dtd,20
