,cor_name,rpt_year,rpt_month,rcpNo,dcmNo,eleId,offset,length,dtd,tocNo
34,KG스틸,2008,6,20080814000857,2002200,3572,372726,18151,dart2.dtd,21
35,KG케미칼,2008,6,20080814001445,2003617,3903,435624,17998,dart2.dtd,21
36,KH 필룩스,2008,6,20080813000201,1998696,2559,255355,17831,dart2.dtd,21
37,KISCO홀딩스,2008,6,20080814001945,2004899,2779,287966,18362,dart2.dtd,21
38,KPX케미칼,2008,6,20080814001449,2003635,2567,265015,19446,dart2.dtd,21
39,KPX홀딩스,2008,6,20080814000304,2000790,1940,200860,18528,dart2.dtd,12
40,KR모터스,2008,6,20080814000560,2001456,2475,259812,18412,dart2.dtd,21
41,KSS해운,2008,6,20080814001135,2002840,2391,236931,17839,dart2.dtd,21
42,KTcs,2008,6,20080814001154,2002878,2185,214982,17808,dart2.dtd,20
43,KTis,2008,6,20080814000019,2000085,1734,176826,18963,dart2.dtd,21
44,LF,2008,6,20080812000123,1997267,2582,260154,13176,dart2.dtd,21
45,LG,2008,6,20080814001247,2003099,4507,488828,36623,dart2.dtd,12
46,LG디스플레이,2008,6,20080814001734,2004374,2896,324272,17125,dart2.dtd,21
47,LG생활건강,2008,6,20080814000579,2001496,3454,368436,18726,dart2.dtd,21
48,LG유플러스,2008,6,20080814000917,2002341,4082,425813,17341,dart2.dtd,21
49,LG이노텍,2008,6,20080814002032,2005120,3637,404383,23127,dart2.dtd,21
50,LG전자,2008,6,20080814001352,2003362,5259,569907,18551,dart2.dtd,21
51,LG화학,2008,6,20080814001593,2004003,4450,481890,18236,dart2.dtd,21
52,LS,2008,6,20081114000309,2054620,6909,757358,20046,dart2.dtd,23
53,LS네트웍스,2008,6,20080814001485,2003732,2940,303948,22008,dart2.dtd,20
54,LX인터내셔널,2008,6,20080814000274,2000716,4530,483895,20463,dart2.dtd,12
55,MH에탄올,2008,6,20080811000169,1996398,2727,284167,17410,dart2.dtd,21
56,NAVER,2008,6,20080813000345,1999124,2491,250454,18075,dart2.dtd,12
57,NH투자증권,2008,9,20081114001305,2055981,4220,479915,18868,dart2.dtd,17
58,NICE,2008,6,20080814000020,2000087,2156,223210,17909,dart2.dtd,21
59,NI스틸,2008,6,20080814000536,2001396,4317,451391,18008,dart2.dtd,21
60,OCI,2008,6,20080814000133,2000329,5255,567309,19251,dart2.dtd,21
61,POSCO홀딩스,2008,6,20080813000042,1998268,3171,342267,19232,dart2.dtd,21
62,S-Oil,2008,6,20080814000817,2002094,5018,531110,18383,dart2.dtd,21
63,SBS,2008,6,20080814000102,2000261,2131,232254,17945,dart2.dtd,21
64,SGC에너지,2008,6,20080813000119,1998472,3616,371956,23904,dart2.dtd,21
65,SG글로벌,2008,6,20080814000559,2001455,2673,293265,18483,dart2.dtd,21
66,SG세계물산,2008,6,20080814000282,2000734,2978,303498,17991,dart2.dtd,21
67,SHD,2008,6,20080814000702,2001814,3689,361982,17887,dart2.dtd,21
68,SH에너지화학,2008,6,20080814000845,2002172,3617,370703,19770,dart2.dtd,21
69,SIMPAC,2008,6,20080814000045,2000132,2519,258460,18832,dart2.dtd,21
70,SK,2008,6,20080818000019,2005794,6620,737475,19238,dart2.dtd,22
71,SKC,2008,6,20080814000571,2001478,4723,500692,18032,dart2.dtd,21
72,SK가스,2008,6,20080814001460,2003657,3401,350234,18119,dart2.dtd,20
73,SK네트웍스,2008,6,20080814001047,2002669,4603,494674,19122,dart2.dtd,20
74,SK디스커버리,2008,6,20080814002065,2005196,3545,389065,18971,dart2.dtd,21
75,SK렌터카,2008,6,20080814000400,2001047,3121,331805,17579,dart2.dtd,12
76,SK이노베이션,2008,6,20080814001886,2004751,7035,760430,27060,dart2.dtd,21
77,SK증권,2008,9,20081114000964,2055514,5654,580019,17566,dart2.dtd,17
78,SK텔레콤,2008,6,20080814001548,2003874,3736,406275,18041,dart2.dtd,12
79,SK하이닉스,2008,6,20080806000116,1993430,4397,466334,24164,dart2.dtd,21
80,SNT모티브,2008,6,20080814000464,2001190,4841,511600,17914,dart2.dtd,21
81,SNT에너지,2008,6,20080814000281,2000731,3484,370444,17353,dart2.dtd,21
82,SNT중공업,2008,6,20080814001010,2002580,3509,381928,18035,dart2.dtd,21
83,SNT홀딩스,2008,6,20080825000095,2009402,4124,445424,17617,dart2.dtd,23
84,SPC삼립,2008,6,20080813000533,1999717,2459,262368,17937,dart2.dtd,21
85,STX,2008,6,20080806000218,1993748,2516,268405,17883,dart2.dtd,20
86,STX엔진,2008,6,20080814001567,2003925,3131,329808,17932,dart2.dtd,21
87,SUN&L,2008,6,20080814001540,2003856,2798,289252,18051,dart2.dtd,21
88,TCC스틸,2008,6,20080814001056,2002686,2768,290033,20224,dart2.dtd,21
89,TYM,2008,6,20080814000027,2000098,3859,413743,19377,dart2.dtd,21
90,WISCOM,2008,6,20080813000214,1998715,3450,356685,18642,dart2.dtd,21
91,YG PLUS,2008,6,20080812000322,1997858,1742,176481,17822,dart2.dtd,12
92,가온전선,2008,6,20080814000115,2000288,2813,300024,17205,dart2.dtd,21
93,강남제비스코,2008,6,20080814001243,2003089,4304,447414,18600,dart2.dtd,21
94,강원랜드,2008,6,20080813000558,1999808,2375,246113,17981,dart2.dtd,12
95,갤럭시아에스엠,2008,6,20080814001506,2003778,1836,189042,47655,dart2.dtd,21
96,경농,2008,6,20080814000220,2000548,2714,277362,18359,dart2.dtd,21
97,경동나비엔,2008,6,20080813000027,1998231,2617,275604,17983,dart2.dtd,21
98,경동인베스트,2008,6,20080814000041,2000126,3446,360645,18554,dart2.dtd,20
99,경방,2008,6,20080814000014,2000072,3680,371870,17923,dart2.dtd,21
100,경인양행,2008,6,20080813000376,1999221,5030,540450,23714,dart2.dtd,21
101,경인전자,2008,6,20080812000022,1997034,2629,276204,18345,dart2.dtd,21
102,계룡건설산업,2008,6,20080814000201,2000489,4351,468350,18542,dart2.dtd,21
103,계양전기,2008,6,20080814000875,2002243,2709,271441,17969,dart2.dtd,21
104,고려산업,2008,6,20080814000239,2000598,2513,251403,18109,dart2.dtd,21
105,고려아연,2008,6,20080814001478,2003708,4086,438760,20010,dart2.dtd,21
106,고려제강,2008,6,20080808000253,1995240,2829,299373,17901,dart2.dtd,21
107,광동제약,2008,6,20080814000794,2002038,2833,301990,17905,dart2.dtd,21
108,광명전기,2008,6,20080814000832,2002128,3545,363428,18337,dart2.dtd,21
109,광전자,2008,6,20080814001209,2002993,6114,657581,18432,dart2.dtd,21
110,광주신세계,2008,6,20080814000472,2001213,3220,328342,21964,dart2.dtd,20
111,교보증권,2008,9,20081114001544,2056351,6539,675516,18059,dart2.dtd,17
112,국도화학,2008,6,20080813000204,1998700,2939,304947,21164,dart2.dtd,21
113,국동,2008,6,20080814001793,2004516,2905,303598,18654,dart2.dtd,20
114,국보,2008,6,20080814000838,2002148,2398,245894,17905,dart2.dtd,12
115,국제약품,2008,9,20081114000069,2054315,3781,391395,18349,dart2.dtd,21
116,그린케미칼,2008,6,20080814000896,2002292,2446,250220,18272,dart2.dtd,21
117,극동유화,2008,6,20080814000157,2000373,3661,387841,17947,dart2.dtd,21
118,금강공업,2008,6,20080814000570,2001475,2713,292938,18452,dart2.dtd,21
119,금비,2008,3,20080515001981,1944988,2737,279623,19439,dart2.dtd,21
120,금양,2008,6,20080814000837,2002147,2349,253095,18157,dart2.dtd,21
121,금호건설,2008,6,20080814001712,2004331,6429,699464,20910,dart2.dtd,21
122,금호석유화학,2008,6,20081113000177,2053534,3263,341676,18201,dart2.dtd,23
123,금호전기,2008,6,20080814002078,2005233,2833,292433,18707,dart2.dtd,21
124,금호타이어,2008,6,20080814001227,2003042,4007,423919,18355,dart2.dtd,21
125,기신정기,2008,9,20081113000363,2053858,3838,402701,18808,dart2.dtd,21
126,기아,2008,6,20080814001995,2005026,6051,648844,19283,dart2.dtd,21
127,기업은행,2008,6,20080814001374,2003418,5208,568408,17200,dart2.dtd,17
128,까뮤이앤씨,2008,6,20080814000576,2001489,3735,385924,19306,dart2.dtd,21
129,깨끗한나라,2008,6,20080814002013,2005069,2605,274445,19001,dart2.dtd,21
130,남광토건,2008,6,20080814000107,2000272,3564,397659,18463,dart2.dtd,21
131,남선알미늄,2008,6,20080814000821,2002105,3421,356955,18697,dart2.dtd,21
132,남성,2008,6,20080814002173,2005426,2608,288203,19793,dart2.dtd,20
133,남양유업,2008,6,20080814000248,2000634,2773,291668,18593,dart2.dtd,21
134,남해화학,2008,6,20080812000146,1997341,3598,385837,18132,dart2.dtd,21
135,넥센,2008,6,20080814000009,2000057,2413,241873,17893,dart2.dtd,21
136,넥센타이어,2008,6,20080814001213,2003005,2573,263822,17993,dart2.dtd,21
137,노루페인트,2008,6,20080814000992,2002530,2944,304034,18974,dart2.dtd,21
138,노루홀딩스,2008,6,20080814001737,2004377,3651,381201,18988,dart2.dtd,21
139,녹십자,2008,6,20080813000614,1999960,3143,327639,18623,dart2.dtd,21
140,녹십자홀딩스,2008,6,20080813000583,1999886,2772,295533,18329,dart2.dtd,12
141,농심,2008,6,20080814000584,2001512,3717,396793,18107,dart2.dtd,21
142,농심홀딩스,2008,6,20080814001041,2002649,2182,226750,19750,dart2.dtd,12
143,다스코,2008,6,20080813000022,1998218,5164,567548,18184,dart2.dtd,21
144,다올투자증권,2008,6,20080814001749,2004407,2659,282142,21908,dart2.dtd,17
145,다우기술,2008,6,20080814001964,2004938,2840,317807,18868,dart2.dtd,21
146,대교,2008,6,20080814001354,2003369,4200,463590,18977,dart2.dtd,21
147,대구백화점,2008,9,20081114001713,2056607,2973,300641,22786,dart2.dtd,20
148,대덕,2008,6,20080814001936,2004879,2632,281701,17926,dart2.dtd,21
149,대동,2008,6,20080813000308,1999030,4378,468791,18863,dart2.dtd,21
150,대동전자,2008,9,20081117000030,2057322,2315,239059,18295,dart2.dtd,23
151,대림비앤코,2008,6,20080814001283,2003191,2794,289257,18347,dart2.dtd,21
152,대림통상,2008,6,20080814001007,2002571,3082,328728,18935,dart2.dtd,21
153,대상,2008,6,20080814001587,2003985,4094,441409,18506,dart2.dtd,21
154,대상홀딩스,2008,6,20080814000761,2001967,3277,349326,19097,dart2.dtd,12
155,대성홀딩스,2008,6,20080814000218,2000543,3492,382445,18023,dart2.dtd,20
156,대신증권,2008,9,20081114001473,2056249,3906,415118,16678,dart2.dtd,17
157,대양금속,2008,6,20080814000391,2001025,3548,366715,18537,dart2.dtd,21
158,대영포장,2008,6,20080814000545,2001426,3095,320955,18445,dart2.dtd,21
159,대우건설,2008,6,20080814000215,2000530,6985,767091,18343,dart2.dtd,21
160,대우부품,2008,6,20080814001102,2002771,3673,377972,19088,dart2.dtd,21
161,대우조선해양,2008,6,20080814001398,2003490,3301,352555,18406,dart2.dtd,21
162,대웅,2008,9,20081114001387,2056096,3205,342717,18154,dart2.dtd,21
163,대웅제약,2008,9,20081114001315,2055998,3856,421813,22127,dart2.dtd,21
164,대원강업,2008,6,20080814000806,2002067,3363,353892,18836,dart2.dtd,21
165,대원전선,2008,6,20080813000248,1998848,3309,332093,19571,dart2.dtd,21
166,대원제약,2008,6,20080814000689,2001780,2520,272420,18478,dart2.dtd,21
167,대원화성,2008,6,20080814002124,2005323,3469,376402,18455,dart2.dtd,21
168,대유에이텍,2008,6,20080813000273,1998914,2977,326991,20057,dart2.dtd,21
169,대유플러스,2008,6,20080814002147,2005361,3375,360574,17847,dart2.dtd,23
170,대창,2008,6,20080806000131,1993467,2917,305283,17173,dart2.dtd,21
171,대창단조,2008,6,20080814000490,2001254,2994,320401,18205,dart2.dtd,21
172,대한방직,2008,6,20080814000974,2002481,3651,375391,18513,dart2.dtd,21
173,대한유화,2008,6,20080813000329,1999090,2864,317190,17352,dart2.dtd,21
174,대한전선,2008,6,20080814001312,2003254,2780,284314,18702,dart2.dtd,21
175,대한제강,2008,6,20080814001774,2004465,3845,414044,18850,dart2.dtd,21
176,대한제당,2008,6,20080812000125,1997280,3803,423904,18646,dart2.dtd,21
177,대한제분,2008,6,20080813000367,1999198,2184,221444,17883,dart2.dtd,21
178,대한항공,2008,6,20080814000007,2000052,4844,542015,18360,dart2.dtd,21
179,대한해운,2008,6,20080812000115,1997251,2490,252678,18475,dart2.dtd,21
180,대한화섬,2008,6,20080814001148,2002863,2227,220501,18078,dart2.dtd,21
181,대현,2008,6,20080813000163,1998597,2913,305495,17932,dart2.dtd,21
182,대호에이엘,2008,6,20080814000079,2000205,3457,354649,19165,dart2.dtd,21
183,더존비즈온,2008,6,20080814000397,2001038,1667,166730,18315,dart2.dtd,21
184,덕성,2008,6,20080814000728,2001892,2995,312760,17840,dart2.dtd,21
185,덕양산업,2008,6,20080814000696,2001800,2763,280216,17959,dart2.dtd,21
186,동국제강,2008,6,20080814000428,2001107,3081,329100,19025,dart2.dtd,21
187,동남합성,2008,6,20080814000492,2001266,3100,331339,18366,dart2.dtd,21
188,동방,2008,6,20080814001225,2003036,4876,524067,17903,dart2.dtd,21
189,동방아그로,2008,6,20080814000628,2001618,2990,319156,18769,dart2.dtd,21
190,동부건설,2008,6,20080814000075,2000194,4043,442147,18141,dart2.dtd,21
191,동서,2008,6,20080811000044,1996083,2588,264150,19335,dart2.dtd,20
192,동성제약,2008,6,20080814000873,2002238,2419,248974,18219,dart2.dtd,21
193,동성케미컬,2008,6,20080814001289,2003204,2008,205228,17609,dart2.dtd,12
194,동아쏘시오홀딩스,2008,6,20080813000278,1998927,3659,387921,17966,dart2.dtd,21
195,동양,2008,6,20080814001763,2004441,9931,1070037,21305,dart2.dtd,12
196,동양고속,2008,6,20080814000240,2000599,2065,206487,15893,dart2.dtd,20
197,동양생명,2008,9,20081114001907,2056890,3296,338873,20444,dart2.dtd,17
198,동양철관,2008,6,20080814000610,2001566,3282,336625,18215,dart2.dtd,21
199,동원F&B,2008,6,20080814001453,2003637,3910,403406,17210,dart2.dtd,21
200,동원금속,2008,9,20081114002018,2057086,2926,302716,17856,dart2.dtd,21
201,동원산업,2008,6,20080813000160,1998581,3882,399868,17901,dart2.dtd,21
202,동원수산,2008,6,20080814001561,2003914,3424,347326,18306,dart2.dtd,21
203,동원시스템즈,2008,6,20080814001622,2004083,5076,546694,18464,dart2.dtd,31
204,동일산업,2008,6,20080814000506,2001303,4662,500356,17781,dart2.dtd,21
205,동화약품,2008,9,20081114000024,2054261,3016,310981,21402,dart2.dtd,21
206,두산,2008,6,20080814001253,2003119,7361,783387,19564,dart2.dtd,13
207,두산에너빌리티,2008,6,20080814001221,2003025,3905,432217,17838,dart2.dtd,21
208,디씨엠,2008,6,20080814000167,2000395,2822,290750,17815,dart2.dtd,21
209,디아이,2008,6,20080814000816,2002092,2632,277694,18453,dart2.dtd,21
210,디아이동일,2008,6,20080814001385,2003449,3364,346008,16748,dart2.dtd,21
211,디아이씨,2008,6,20080814000098,2000252,3384,360701,18356,dart2.dtd,21
212,디와이,2008,6,20080814000214,2000529,5752,610955,18842,dart2.dtd,21
213,롯데관광개발,2008,6,20080814001401,2003499,3735,386248,17095,dart2.dtd,20
214,롯데렌탈,2008,6,20080814000165,2000388,2647,267380,15250,dart2.dtd,12
215,롯데손해보험,2008,9,20081114000773,2055258,2979,304899,20012,dart2.dtd,17
216,롯데쇼핑,2008,6,20080814001139,2002845,5640,613056,18119,dart2.dtd,20
217,롯데정밀화학,2008,6,20080814001579,2003962,3275,350697,17744,dart2.dtd,21
218,롯데지주,2008,6,20080814000883,2002260,3396,351941,43900,dart2.dtd,21
219,롯데칠성음료,2008,6,20080814001483,2003725,4593,474853,22854,dart2.dtd,21
220,롯데케미칼,2008,6,20080814001251,2003106,3046,334752,18671,dart2.dtd,21
221,마니커,2008,6,20080814000331,2000861,3328,363037,17907,dart2.dtd,21
222,만호제강,2007,12,20080213000125,1801154,2025,207325,17954,dart2.dtd,21
223,메리츠증권,2008,9,20081114001799,2056725,4181,452389,17887,dart2.dtd,17
224,메타랩스,2008,6,20080814000534,2001392,2761,291081,17987,dart2.dtd,21
225,명문제약,2008,6,20080814000522,2001343,8090,946795,17888,dart2.dtd,21
226,모나리자,2008,6,20080814001451,2003632,3564,368578,18066,dart2.dtd,21
227,모나미,2008,6,20080814000655,2001689,3494,367796,17875,dart2.dtd,20
228,모토닉,2008,6,20080813000380,1999238,3154,326740,17918,dart2.dtd,21
229,무림P&P,2008,6,20080814001039,2002646,3274,360914,19199,dart2.dtd,21
230,무림페이퍼,2008,6,20080814000662,2001709,3477,360436,17741,dart2.dtd,21
231,무학,2008,6,20080814002200,2005472,3324,352804,17653,dart2.dtd,21
232,문배철강,2008,6,20080814001340,2003328,3723,392748,17394,dart2.dtd,21
233,미래산업,2008,6,20080814001219,2003020,2475,258971,18732,dart2.dtd,21
234,미래아이앤지,2008,6,20080814000465,2001193,2259,226251,17877,dart2.dtd,21
235,미래에셋생명,2008,9,20081114001936,2056935,3004,302629,15952,dart2.dtd,17
236,미래에셋증권,2008,9,20081114001256,2055915,4651,515351,17512,dart2.dtd,17
237,미원상사,2008,3,20080513001153,1933036,3287,332631,19020,dart2.dtd,21
238,미창석유공업,2008,6,20080812000059,1997117,3157,350874,18683,dart2.dtd,21
239,방림,2008,3,20080515000565,1943151,2998,311472,19093,dart2.dtd,21
240,백광산업,2008,6,20080813000232,1998793,2979,297641,17924,dart2.dtd,21
241,백산,2008,6,20080814001829,2004605,3000,308470,18438,dart2.dtd,21
242,범양건영,2008,6,20080814001053,2002681,4047,424735,18802,dart2.dtd,21
243,벽산,2008,6,20080814000029,2000102,2485,258810,17883,dart2.dtd,21
244,보락,2008,6,20080812000326,1997884,3223,363072,18204,dart2.dtd,21
245,보령,2008,6,20080814001687,2004275,2910,307917,18419,dart2.dtd,21
246,보해양조,2008,6,20080814000301,2000779,4452,470611,19047,dart2.dtd,21
247,부광약품,2008,9,20081114000370,2054719,3469,368618,19456,dart2.dtd,21
248,부국증권,2008,9,20081114000607,2055026,3559,377825,18348,dart2.dtd,17
249,부국철강,2008,6,20080814000363,2000962,3049,308304,17792,dart2.dtd,21
250,부산산업,2008,6,20080813000172,1998619,2725,278792,20900,dart2.dtd,21
251,부산주공,2008,6,20080813000241,1998830,3344,349838,18354,dart2.dtd,21
252,비비안,2007,12,20080213000002,1800806,2485,252688,19306,dart2.dtd,21
253,비상교육,2008,6,20080814000039,2000123,2286,232297,18453,dart2.dtd,21
254,비케이탑스,2008,6,20080814000284,2000737,2522,261362,18896,dart2.dtd,21
255,빙그레,2008,6,20080812000015,1997020,3483,362093,17933,dart2.dtd,21
256,사조대림,2008,9,20081114001013,2055583,3458,368517,18847,dart2.dtd,21
257,사조동아원,2008,6,20080813000336,1999102,3392,350030,18814,dart2.dtd,21
258,사조산업,2008,6,20080814001080,2002736,3786,408584,17991,dart2.dtd,21
259,사조오양,2008,9,20081114000792,2055287,2320,246996,18324,dart2.dtd,21
260,삼부토건,2008,6,20080814001054,2002685,5018,545664,18013,dart2.dtd,21
261,삼성SDI,2008,6,20080814001672,2004231,3293,356529,18709,dart2.dtd,21
262,삼성공조,2008,6,20080814001106,2002778,3544,371043,19928,dart2.dtd,21
263,삼성생명,2008,9,20081114001705,2056594,2532,258962,15883,dart2.dtd,12
264,삼성에스디에스,2008,6,20080814001050,2002672,2105,217834,18088,dart2.dtd,12
265,삼성엔지니어링,2008,6,20080814001315,2003258,3903,415164,17979,dart2.dtd,12
266,삼성전기,2008,6,20080814001552,2003882,3917,426320,21435,dart2.dtd,21
267,삼성전자,2008,6,20080814001491,2003746,4162,464412,18897,dart2.dtd,21
268,삼성제약,2008,6,20080814000867,2002226,2758,291597,17965,dart2.dtd,21
269,삼성중공업,2008,6,20080814001484,2003729,3226,353439,18557,dart2.dtd,21
270,삼성증권,2008,9,20081114001664,2056520,4091,435876,18924,dart2.dtd,17
271,삼성출판사,2008,6,20080813000063,1998308,2736,280718,21072,dart2.dtd,21
272,삼성카드,2008,6,20080814000803,2002060,2873,303563,18202,dart2.dtd,12
273,삼성화재해상보험,2008,9,20081114001587,2056418,4487,463502,19888,dart2.dtd,17
274,삼아알미늄,2008,6,20080813000086,1998366,3160,318925,17996,dart2.dtd,21
275,삼양식품,2008,6,20080813000319,1999067,3546,361012,17876,dart2.dtd,21
276,삼양통상,2008,6,20080813000285,1998952,3141,318517,18659,dart2.dtd,21
277,삼양홀딩스,2008,6,20080814000636,2001637,5134,541544,19182,dart2.dtd,21
278,삼영무역,2008,6,20080814000121,2000300,2293,229887,17982,dart2.dtd,20
279,삼영전자공업,2008,6,20080813000289,1998962,2673,273941,17884,dart2.dtd,21
280,삼영화학공업,2008,6,20080813000628,2000029,3644,385070,18313,dart2.dtd,21
281,삼익THK,2008,6,20080813000134,1998514,3338,347933,18268,dart2.dtd,21
282,삼익악기,2008,6,20080808000525,1995957,3022,322492,18867,dart2.dtd,21
283,삼일제약,2008,6,20080814000858,2002202,3166,330654,18549,dart2.dtd,21
284,삼정펄프,2008,6,20080814000594,2001530,3473,358501,17518,dart2.dtd,21
285,삼진제약,2008,6,20080814001825,2004593,2315,237074,17888,dart2.dtd,21
286,삼천리,2008,6,20080814000205,2000506,3220,343174,18960,dart2.dtd,20
287,삼호개발,2008,6,20080814000596,2001535,2323,249193,18081,dart2.dtd,21
288,삼화왕관,2008,6,20080814000136,2000335,2317,232574,17997,dart2.dtd,21
289,삼화전기,2008,6,20080814000996,2002545,3638,368777,18367,dart2.dtd,21
290,삼화전자공업,2008,6,20080814001798,2004521,2626,268260,17861,dart2.dtd,21
291,삼화콘덴서공업,2008,6,20080814001632,2004112,3200,336619,18373,dart2.dtd,21
292,삼화페인트공업,2008,6,20080813000033,1998252,3913,408138,21729,dart2.dtd,21
293,상상인증권,2008,9,20081114001862,2056818,3196,344355,18608,dart2.dtd,17
294,상신브레이크,2008,6,20080813000065,1998316,2618,269744,17847,dart2.dtd,21
295,새론오토모티브,2008,6,20080814001467,2003677,2820,299756,17914,dart2.dtd,21
296,샘표,2008,6,20080820000203,2007568,2371,241987,17940,dart2.dtd,23
297,서연,2008,6,20080814001603,2004032,3264,337592,17928,dart2.dtd,21
298,서울도시가스,2008,6,20080814000454,2001170,3530,374507,18549,dart2.dtd,20
299,서울식품공업,2008,6,20080813000247,1998846,2586,271312,18866,dart2.dtd,21
300,서원,2008,6,20080814000375,2000989,2643,267649,17854,dart2.dtd,21
301,서흥,2008,6,20080812000389,1998073,2538,270467,18216,dart2.dtd,21
302,선도전기,2008,6,20080814000053,2000150,3927,403308,18242,dart2.dtd,21
303,성문전자,2008,6,20080814001933,2004874,2683,279274,17944,dart2.dtd,21
304,성보화학,2008,6,20080814000507,2001308,2829,286713,18304,dart2.dtd,21
305,성신양회,2008,6,20080814001776,2004469,3658,402168,18094,dart2.dtd,21
306,성안,2008,6,20080814000564,2001463,2985,317856,18012,dart2.dtd,21
307,성창기업지주,2008,6,20080813000322,1999072,4210,437851,18030,dart2.dtd,21
308,세기상사,2008,6,20080814000024,2000093,2504,250310,17722,dart2.dtd,21
309,세방,2008,6,20080814001986,2004996,6734,725370,24631,dart2.dtd,21
310,세방전지,2008,6,20080813000216,1998725,4249,437639,18519,dart2.dtd,21
311,세아베스틸지주,2008,6,20080813000582,1999884,2711,282155,17222,dart2.dtd,21
312,세아제강지주,2008,6,20080814001556,2003892,2801,292354,18706,dart2.dtd,21
313,세아홀딩스,2008,6,20080814001430,2003576,2056,220435,18586,dart2.dtd,12
314,세우글로벌,2008,6,20080814000015,2000074,2444,263985,17868,dart2.dtd,20
315,세원이앤씨,2008,6,20080919000128,2023407,4235,449502,13457,dart2.dtd,23
316,세원정공,2007,12,20080214000047,1801785,3006,304329,17312,dart2.dtd,21
317,세이브존I&C,2008,6,20080814001505,2003774,2341,238967,18309,dart2.dtd,20
318,세종공업,2008,6,20080814000811,2002079,3069,328912,17999,dart2.dtd,21
319,세하,2008,6,20080814000395,2001032,2885,303896,18021,dart2.dtd,21
320,센트럴인사이트,2008,6,20080814000209,2000516,2948,310562,18560,dart2.dtd,21
321,셀트리온,2008,6,20080814001899,2004786,3666,391249,18722,dart2.dtd,21
322,송원산업,2008,6,20080813000313,1999040,3823,383025,21124,dart2.dtd,21
323,수산중공업,2008,6,20080814000679,2001758,3108,321916,21301,dart2.dtd,21
324,스틱인베스트먼트,2008,6,20080814001381,2003435,2436,252515,18086,dart2.dtd,21
325,신대양제지,2008,6,20080814000597,2001537,2472,271246,18105,dart2.dtd,21
326,신도리코,2008,6,20080814000347,2000913,3037,315875,19400,dart2.dtd,21
327,신라교역,2008,6,20080814000876,2002241,2498,250986,17915,dart2.dtd,21
328,신성이엔지,2008,6,20080814001464,2003669,4627,487103,41578,dart2.dtd,21
329,신성통상,2007,12,20080214000430,1802723,3355,354445,18297,dart2.dtd,23
330,신세계,2008,6,20080814001236,2003067,6746,710368,20057,dart2.dtd,20
