,cor_name,rpt_year,rpt_month,rcpNo,dcmNo,eleId,offset,length,dtd,tocNo
39,NI스틸,2000,6,20000811000035,87502,2765,277846,375222,dart2.dtd,18
40,OCI,2000,6,20000814000541,89928,3656,399908,487804,dart2.dtd,18
41,POSCO홀딩스,2000,6,20000814000529,89894,2968,312935,620143,dart2.dtd,18
42,S-Oil,2000,6,20000814000688,90162,5167,524100,453534,dart2.dtd,18
43,SBS,2000,6,20000811000019,87482,1650,187447,316505,dart2.dtd,18
44,SGC에너지,2000,6,20000814000607,90049,3184,360721,526100,dart2.dtd,18
45,SG글로벌,2000,6,20000814000887,90426,2743,313206,568085,dart2.dtd,18
46,SG세계물산,1999,12,20000214000018,30079,2195,233679,120501,dart2.dtd,18
47,SHD,2000,6,20000812000299,88796,5255,593422,302788,dart2.dtd,18
48,SH에너지화학,1999,12,20000214000012,30575,3413,357831,345328,dart2.dtd,18
49,SIMPAC,2000,6,20000811000261,87937,2380,251952,371467,dart2.dtd,18
50,SK,2000,6,20000811000114,87628,1915,202303,77160,dart2.dtd,17
51,SKC,2000,6,20000814000850,90375,3395,400170,719451,dart2.dtd,10
52,SK가스,2000,6,20000814000303,89558,2031,219326,326970,dart2.dtd,17
53,SK네트웍스,2000,6,20000814000664,90106,5140,559370,523791,dart2.dtd,17
54,SK디스커버리,2000,6,20000812000223,88663,4263,477140,536096,dart2.dtd,18
55,SK증권,2000,9,20001114001121,112690,5686,600773,1004231,dart2.dtd,15
56,SK텔레콤,2000,6,20000814000992,90617,3929,451919,352882,dart2.dtd,19
57,SK하이닉스,2000,6,20000826000025,93744,6076,651980,576886,dart2.dtd,19
58,SNT중공업,2000,6,20000814000778,90283,3546,395334,477978,dart2.dtd,18
59,SNT홀딩스,2000,6,20000809000062,86566,2980,336449,228876,dart2.dtd,18
60,SPC삼립,2000,6,20000814000982,90610,2234,238836,349687,dart2.dtd,18
61,STX,2000,6,20000814000985,90613,3029,334568,324136,dart2.dtd,18
62,SUN&L,2000,3,20000515000103,59661,1860,199443,272406,dart2.dtd,18
63,TCC스틸,2000,6,20000814000430,89712,3400,357419,706533,dart2.dtd,18
64,TYM,2000,6,20000809000041,86539,4322,478852,667607,dart2.dtd,18
65,WISCOM,2000,6,20000814000675,90112,2667,298458,135309,dart2.dtd,18
66,가온전선,2000,6,20000810000028,86858,2299,264202,216709,dart2.dtd,18
67,강남제비스코,2000,6,20000814000396,89677,2454,279120,302315,dart2.dtd,18
68,강원랜드,2000,6,20000814000989,90615,1360,133486,121340,dart2.dtd,17
69,갤럭시아에스엠,2000,6,20000811000326,88039,4127,432899,418734,dart2.dtd,18
70,갤럭시아에스엠,1999,6,20000120000002,25171,2741,298138,429990,dart.dtd,17
71,경농,2000,6,20000814000160,89244,2363,245066,243993,dart2.dtd,18
72,경동나비엔,2000,6,20000814000783,90269,2732,316590,620280,dart2.dtd,18
73,경동인베스트,2000,6,20000810000182,87069,2116,265627,74813,dart2.dtd,17
74,경방,2000,6,20000812000002,88284,3077,315407,357064,dart2.dtd,18
75,경인양행,2000,6,20000811000219,87831,3878,429985,232102,dart2.dtd,18
76,경인전자,2000,6,20000814000161,89256,3168,339933,411685,dart2.dtd,18
77,계룡건설산업,2000,6,20000812000088,88444,3119,351264,316408,dart2.dtd,18
78,계양전기,2000,6,20000814000535,89926,3375,354509,149952,dart2.dtd,18
79,고려산업,2000,6,20000811000060,87542,2588,278576,663950,dart2.dtd,10
80,고려아연,2000,12,20000814000608,90034,3030,327131,333052,dart2.dtd,18
81,고려제강,2000,6,20000812000169,88572,2580,274572,267247,dart2.dtd,18
82,광동제약,2000,6,20000814000537,89927,2602,300795,120260,dart2.dtd,18
83,광명전기,2000,6,20000814000581,90002,1408,150636,82679,dart2.dtd,18
84,광전자,2000,6,20000814000053,89012,3375,360028,234292,dart2.dtd,18
85,교보증권,2000,9,20001115000123,113597,3980,419088,199826,dart2.dtd,16
86,국도화학,2000,6,20000814000032,88966,3023,308489,457472,dart2.dtd,18
87,국동,2000,6,20000814000309,89238,3568,367868,556257,dart2.dtd,17
88,국보,2000,12,20000814000752,90222,1907,210567,218032,dart2.dtd,10
89,국제약품,2000,9,20001114000325,112528,3218,351785,260399,dart2.dtd,18
90,극동유화,2000,6,20000814000464,89755,2827,308857,116784,dart2.dtd,18
91,금강공업,2000,6,20000814000909,90466,2329,259666,117987,dart2.dtd,18
92,금강공업,2000,6,20000814000907,90461,2329,259666,117987,dart2.dtd,18
93,금비,2000,3,20000515000061,59602,2287,239801,446526,dart2.dtd,18
94,금양,2000,6,20000814000702,90149,2356,264695,67739,dart2.dtd,18
95,금호건설,2000,6,20000812000266,88739,6153,687809,1030703,dart2.dtd,10
96,금호석유화학,2000,6,20000811000344,88084,2586,306823,307775,dart2.dtd,18
97,금호전기,2000,6,20000814000008,88926,3137,324459,433042,dart2.dtd,18
98,기아,2000,6,20000817000065,91478,2984,363777,184492,dart2.dtd,19
99,기업은행,2000,6,20000814000828,91308,5364,577484,463990,dart2.dtd,15
100,까뮤이앤씨,2000,6,20000814000500,89828,4085,437272,305985,dart2.dtd,18
101,깨끗한나라,2000,6,20000812000054,88376,2496,272871,545540,dart2.dtd,18
102,남광토건,2000,6,20000814000202,89350,2105,230722,75038,dart2.dtd,18
103,남선알미늄,2000,6,20000814000353,89645,3716,404993,323443,dart2.dtd,18
104,남성,2000,6,20000814000711,90175,2371,291032,294908,dart2.dtd,17
105,남양유업,2000,6,20000814000670,90130,2130,229473,132199,dart2.dtd,18
106,남해화학,2000,6,20000811000157,87685,3959,434585,344882,dart2.dtd,18
107,넥센,2000,6,20000814000251,89449,2453,253247,433496,dart2.dtd,18
108,넥센타이어,2000,6,20000812000293,88789,2387,238478,251185,dart2.dtd,19
109,노루홀딩스,2000,6,20000814000280,89516,3579,389166,824270,dart2.dtd,18
110,녹십자,2000,6,20000811000361,88121,2555,295420,116398,dart2.dtd,18
111,녹십자홀딩스,2000,6,20000814000270,89525,4831,526685,754550,dart2.dtd,18
112,농심,1999,12,20000215000002,30580,3307,401282,497532,dart2.dtd,18
113,다올투자증권,2000,6,20000814000620,90057,2345,252726,661775,dart2.dtd,15
114,다우기술,2000,6,20000814000765,90234,2514,277718,199272,dart2.dtd,18
115,대구백화점,2000,9,20001113000227,111840,3226,347172,367521,dart2.dtd,17
116,대구백화점,2000,9,20001113000221,111817,3226,347172,367521,dart2.dtd,17
117,대덕,2000,6,20000814000349,89629,2805,311421,545241,dart2.dtd,18
118,대동,2000,6,20000814000813,90353,4056,420563,577448,dart2.dtd,18
119,대동전자,2000,9,20001113000137,111731,1909,206844,123580,dart2.dtd,18
120,대림비앤코,2000,6,20000814000018,88945,2523,266631,79404,dart2.dtd,18
121,대림통상,2000,6,20000814000442,89715,3451,383175,455664,dart2.dtd,18
122,대상,2000,6,20000814000428,89711,3549,396198,696328,dart2.dtd,18
123,대성홀딩스,2000,6,20000812000071,88408,2561,282233,118565,dart2.dtd,17
124,대신증권,2000,9,20001114000331,112532,3433,367829,760043,dart2.dtd,15
125,대양금속,2000,9,20001114000815,113562,2424,253739,553146,dart2.dtd,18
126,대영포장,2000,6,20000818000006,91685,2904,326553,247527,dart2.dtd,19
127,대영포장,1999,6,20000118000002,25111,2624,279485,783757,dart.dtd,17
128,대우부품,2000,6,20000812000197,88619,2480,272044,416859,dart2.dtd,18
129,대웅,2000,9,20001114000767,113479,2642,298680,118463,dart2.dtd,18
130,대원강업,2000,6,20000814000019,88947,4315,451458,553487,dart2.dtd,18
131,대원전선,2000,5,20000713000017,80358,2811,284556,312134,dart2.dtd,18
132,대원제약,2000,6,20000811000278,87945,2325,267654,128771,dart2.dtd,18
133,대원화성,2000,6,20000814000065,89039,3374,366093,312017,dart2.dtd,18
134,대유에이텍,2000,6,20000814000300,89570,2251,308891,229287,dart2.dtd,18
135,대유플러스,2000,6,20000824000109,93236,2326,276165,287636,dart2.dtd,19
136,대창,2000,6,20000811000265,87936,2057,230991,247162,dart2.dtd,18
137,대창단조,2000,6,20000814000609,90036,2672,300127,444268,dart2.dtd,19
138,대한방직,2000,1,20000316000029,31695,2734,288589,408733,dart2.dtd,18
139,대한유화,2000,6,20000812000029,88328,2712,310459,130455,dart2.dtd,18
140,대한제당,2000,6,20000814000950,90563,3647,403635,526697,dart2.dtd,19
141,대한제분,1999,12,20000214000011,30574,1982,230951,346073,dart2.dtd,18
142,대한항공,2000,6,20000814000536,89900,5632,616571,517668,dart2.dtd,18
143,대한해운,2000,6,20000811000213,87777,2674,283809,411664,dart2.dtd,18
144,대한화섬,2000,6,20000814000331,89595,2507,269334,367259,dart2.dtd,18
145,대현,2000,6,20000814000072,89046,3135,344726,289444,dart2.dtd,18
146,더존비즈온,2000,6,20000814000697,90165,2465,262167,259866,dart2.dtd,18
147,덕성,2000,6,20000814000534,89898,2954,316853,336453,dart2.dtd,18
148,덕양산업,2000,6,20000814000192,89326,3036,334980,326716,dart2.dtd,18
149,동국제강,2000,6,20000814000122,89168,3324,350894,733601,dart2.dtd,18
150,동남합성,2000,6,20000814000299,89567,2845,307139,396560,dart2.dtd,18
151,동방,2000,6,20000811000040,87510,3762,398306,564508,dart2.dtd,18
152,동방아그로,2000,6,20000814000191,89334,2729,300729,169154,dart2.dtd,18
153,동부건설,2000,6,20000818000024,91711,4209,467589,231942,dart2.dtd,19
154,동서,2000,6,20000812000009,88293,2089,215248,78492,dart2.dtd,17
155,동성제약,2000,6,20000814000858,90404,1763,189163,256954,dart2.dtd,18
156,동아쏘시오홀딩스,2000,6,20000814000031,88969,3906,423142,658051,dart2.dtd,18
157,동양,2000,6,20000814000738,90196,6476,710314,829410,dart2.dtd,10
158,동양철관,2000,6,20000814000821,90332,3879,411485,552890,dart2.dtd,18
159,동원금속,2000,9,20001114000543,113120,2844,293478,381992,dart2.dtd,18
160,동원산업,2000,6,20000814000255,89458,4234,458217,518623,dart2.dtd,18
161,동원수산,2000,6,20000814000784,90289,3449,352736,413589,dart2.dtd,18
162,동원시스템즈,2000,6,20000811000310,88004,3105,353948,75289,dart2.dtd,18
163,동화약품,2000,9,20001113000304,111943,4093,444470,312914,dart2.dtd,18
164,동화약품,2000,9,20001113000297,111939,4093,444470,312914,dart2.dtd,18
165,두산,2000,6,20000814000323,89591,9620,1053643,233749,dart2.dtd,12
166,두산에너빌리티,2000,6,20000814000287,89563,3965,446814,841529,dart2.dtd,18
167,디씨엠,2000,6,20000814000610,90051,2729,295039,382307,dart2.dtd,18
168,디아이,2000,6,20000814000440,89745,4544,515237,495252,dart2.dtd,18
169,디아이동일,2000,6,20000814000470,89756,3362,350598,381026,dart2.dtd,18
170,디와이,2000,6,20000812000345,88880,6254,652739,269412,dart2.dtd,18
171,롯데손해보험,2000,9,20001114001044,112762,2659,292690,116494,dart2.dtd,15
172,롯데쇼핑,2000,6,20000817000132,91642,2438,266745,464843,dart2.dtd,11
173,롯데정밀화학,2000,6,20000814000814,90363,3338,364119,526611,dart2.dtd,18
174,롯데지주,2000,6,20000814000439,89717,2456,269239,128339,dart2.dtd,18
175,롯데칠성음료,2000,6,20000814000011,88935,2923,309642,481402,dart2.dtd,18
176,롯데케미칼,2000,6,20000811000396,88219,2713,292949,70448,dart2.dtd,18
177,만호제강,1999,12,20000216000001,30117,1529,149739,98583,dart2.dtd,18
178,메리츠증권,2000,9,20001113000259,111880,3068,343868,840999,dart2.dtd,15
179,모나리자,2000,6,20000814000601,90026,2501,326206,512374,dart2.dtd,18
180,모나리자,1999,6,20000118000001,25091,2122,267804,489971,dart.dtd,17
181,모나미,2000,6,20000814000203,89351,2754,292656,264523,dart2.dtd,18
182,모토닉,2000,6,20000814000002,88904,3397,361123,525276,dart2.dtd,18
183,무림P&P,2000,6,20000814000276,89532,3629,412351,526842,dart2.dtd,18
184,무림페이퍼,2000,6,20000812000172,88574,3055,323338,164861,dart2.dtd,18
185,무학,2000,6,20000811000092,87595,2780,297687,410983,dart2.dtd,18
186,문배철강,2000,6,20000814000532,89918,4866,527079,276964,dart2.dtd,18
187,미래산업,2000,6,20000810000221,87125,2999,328906,169871,dart2.dtd,18
188,미래아이앤지,2000,8,20001013000112,105120,3177,340511,275910,dart2.dtd,18
189,미래에셋증권,2000,9,20001114000851,113644,3671,421525,1373223,dart2.dtd,15
190,미원상사,2000,3,20000515000276,59829,2144,217956,89087,dart2.dtd,18
191,미창석유공업,2000,6,20000812000179,88593,2547,299462,241357,dart2.dtd,18
192,방림,2000,3,20000515000653,60414,3189,341828,376644,dart2.dtd,18
193,백광산업,2000,6,20000814001013,90669,2826,283435,264307,dart2.dtd,18
194,백산,2000,6,20000812000275,88759,2818,303867,252962,dart2.dtd,18
195,범양건영,2000,6,20000814000028,88968,4087,435643,415391,dart2.dtd,18
196,벽산,2000,6,20000814000159,89245,2250,252896,610616,dart2.dtd,18
197,보락,2000,6,20000814000312,89576,3716,442989,324328,dart2.dtd,18
198,보령,2000,6,20000814000036,88978,6955,762734,447457,dart2.dtd,18
199,보해양조,2000,6,20000812000119,88504,3654,403756,434339,dart2.dtd,18
200,부국증권,2000,9,20001114000263,112495,3903,408764,372826,dart2.dtd,15
201,부국철강,2000,6,20000812000144,88530,2854,292245,256542,dart2.dtd,18
202,부산산업,2000,6,20000809000079,86579,2606,278094,832579,dart2.dtd,18
203,부산주공,2000,6,20000811000400,88225,2592,278850,248043,dart2.dtd,18
204,비비안,1999,12,20000214000013,30071,1808,193204,374965,dart2.dtd,18
205,빙그레,2000,3,20000515000039,59576,2957,316021,112450,dart2.dtd,18
206,사조대림,2000,9,20001113000051,111660,3267,375206,529597,dart2.dtd,18
207,사조동아원,2000,3,20000515000069,59608,2521,264050,336499,dart2.dtd,18
208,사조산업,2000,6,20000814000508,89903,3493,405923,479627,dart2.dtd,18
209,사조오양,2000,9,20001114000208,112451,2277,249561,344282,dart2.dtd,10
210,삼부토건,2000,6,20000814000479,89857,4511,508356,288335,dart2.dtd,18
211,삼성SDI,2000,6,20000814000966,90579,2498,290863,234543,dart2.dtd,18
212,삼성공조,2000,6,20000811000412,88251,3291,347670,547166,dart2.dtd,18
213,삼성물산,2000,6,20000812000301,88802,1341,140312,105107,dart2.dtd,17
214,삼성엔지니어링,2000,6,20000814000507,89884,2761,323539,415315,dart2.dtd,10
215,삼성전기,2000,6,20000814000356,89646,3564,420993,469258,dart2.dtd,18
216,삼성전자,2000,6,20000814000482,89871,6935,787549,261008,dart2.dtd,18
217,삼성제약,2000,6,20000811000121,87634,2618,285398,211525,dart2.dtd,18
218,삼성중공업,2000,6,20000814000605,90048,2844,321306,500020,dart2.dtd,18
219,삼성증권,2000,9,20001114000911,113712,3499,367192,850153,dart2.dtd,15
220,삼성화재해상보험,2000,9,20001114000835,113615,4268,448933,946003,dart2.dtd,15
221,삼아알미늄,2000,6,20000814000078,89056,2380,247224,447785,dart2.dtd,18
222,삼양식품,2000,6,20000814000474,89794,3193,336186,534127,dart2.dtd,18
223,삼양통상,2000,6,20000812000092,88446,3974,433571,169736,dart2.dtd,26
224,삼양홀딩스,1999,12,20000212000005,30049,4850,511835,698170,dart2.dtd,18
225,삼영무역,2000,6,20000812000194,88610,2952,293976,340457,dart2.dtd,17
226,삼영전자공업,2000,6,20000816000034,90761,3076,317439,366206,dart2.dtd,19
227,삼영화학공업,2000,6,20000812000059,88384,4080,454421,298137,dart2.dtd,18
228,삼익THK,2000,6,20000811000154,87684,2781,311285,414768,dart2.dtd,18
229,삼익악기,2000,6,20000814000025,88961,4016,437103,428294,dart2.dtd,18
230,삼일씨엔에스,2000,6,20000814000265,89476,2390,267233,122285,dart2.dtd,18
231,삼일제약,2000,6,20000809000180,86739,2744,283489,108344,dart2.dtd,18
232,삼진제약,2000,6,20000814000243,89429,2788,307583,548902,dart2.dtd,18
233,삼천리,2000,6,20000814000158,89246,2614,306508,797256,dart2.dtd,10
234,삼화왕관,2000,6,20000814000709,90155,1869,247300,377548,dart2.dtd,18
235,삼화전기,2000,6,20000814000588,90013,3019,307691,370945,dart2.dtd,18
236,삼화전자공업,2000,6,20000817000126,91595,2536,255549,582896,dart2.dtd,11
237,삼화콘덴서공업,2000,6,20000814000525,89912,2664,275913,255297,dart2.dtd,18
238,삼화페인트공업,2000,6,20000811000096,87604,2931,333808,355427,dart2.dtd,18
239,상상인증권,2000,9,20001114000707,113356,2524,270204,165058,dart2.dtd,15
240,샘표,1999,12,20000215000003,30102,1894,199692,135685,dart2.dtd,18
241,서연,2000,6,20000814000883,90418,3166,328837,532927,dart2.dtd,18
242,서연,2000,6,20000814000878,90416,3166,328837,532927,dart2.dtd,18
243,서연,2000,6,20000814000873,90401,3166,328837,532927,dart2.dtd,18
244,서울도시가스,2000,6,20000810000062,86896,2601,298530,374144,dart2.dtd,10
245,서울식품공업,2000,6,20000814000582,89996,2369,249959,134774,dart2.dtd,18
246,서원,2000,6,20000812000302,88803,2228,234720,380908,dart2.dtd,18
247,서흥,2000,6,20000814000754,90221,1861,196588,157733,dart2.dtd,18
248,선도전기,2000,6,20000811000169,87704,2474,304033,250318,dart2.dtd,18
249,성문전자,2000,6,20000814000549,89965,2443,268169,268734,dart2.dtd,18
250,성보화학,2000,6,20000811000295,87980,3024,321334,336473,dart2.dtd,18
251,성신양회,2000,6,20000814000429,89740,2944,331283,307020,dart2.dtd,18
252,성안,2000,6,20000814000097,89117,2826,313877,368142,dart2.dtd,18
253,성창기업지주,2000,3,20000512000278,58729,4097,423770,291227,dart2.dtd,18
254,세기상사,2000,6,20000814000866,90393,2225,247294,102460,dart2.dtd,10
255,세방,2000,6,20000814000974,90603,4419,474086,866823,dart2.dtd,18
256,세방전지,2000,6,20000814000685,90136,4299,450638,372472,dart2.dtd,18
257,세아베스틸지주,2000,6,20000814000247,89441,2298,251757,108351,dart2.dtd,18
258,세아제강지주,2000,6,20000814000649,90092,2573,277593,723560,dart2.dtd,18
259,세우글로벌,2000,6,20000814000889,90429,2262,254641,341535,dart2.dtd,17
260,세우글로벌,2000,6,20000814000886,90428,2262,254641,341535,dart2.dtd,17
261,세원정공,1999,12,20000215000011,30115,2632,272350,363978,dart2.dtd,18
262,세종공업,2000,6,20000811000049,87521,2233,241743,70125,dart2.dtd,18
263,세하,2000,6,20000814000524,89865,2246,257746,140116,dart2.dtd,18
264,센트럴인사이트,2000,6,20000816000121,91051,3661,408984,686779,dart2.dtd,19
265,송원산업,2000,6,20000814000690,90117,3838,398462,628200,dart2.dtd,18
266,수산중공업,2000,6,20000814000679,90110,2313,236803,105503,dart2.dtd,18
267,스틱인베스트먼트,2000,6,20000814000696,90142,2809,305890,342303,dart2.dtd,18
268,신대양제지,2000,6,20000814000357,89636,1706,204351,183005,dart2.dtd,18
269,신도리코,2000,6,20000811000022,87490,2705,308174,317125,dart2.dtd,18
270,신라교역,2000,6,20000812000040,88349,3152,329067,447504,dart2.dtd,18
271,신라교역,2000,6,20000812000038,88346,3152,329067,447504,dart2.dtd,18
272,신성이엔지,2000,6,20000812000047,88359,3552,365203,370402,dart2.dtd,18
273,신성통상,1999,12,20000211000004,30042,3431,390227,208134,dart2.dtd,18
274,신세계,2000,6,20000814000794,90277,2162,263420,488912,dart2.dtd,17
275,신세계I&C,2000,6,20000814000214,89374,3294,380391,127444,dart2.dtd,18
276,신송홀딩스,2000,6,20000814000547,89935,2744,281871,230664,dart2.dtd,18
277,신영와코루,2000,3,20000515000085,59628,1872,197146,322038,dart2.dtd,18
278,신영증권,2000,9,20001114000360,112894,2909,311433,852109,dart2.dtd,15
279,신원,2000,6,20000814000767,90236,3481,360609,366940,dart2.dtd,18
280,신일전자,2000,9,20001110000112,111090,2727,274261,233813,dart2.dtd,18
281,신풍,2000,6,20000814000060,89026,1664,176126,69414,dart2.dtd,18
282,신풍제약,2000,6,20000814000211,89371,3322,356182,393840,dart2.dtd,18
283,신흥,2000,6,20000812000064,88391,1561,166882,216332,dart2.dtd,18
284,쌍용씨앤이,2000,6,20000814000981,90601,4564,526714,650066,dart2.dtd,18
285,쌍용자동차,2000,6,20000814000933,90505,2676,300031,93495,dart2.dtd,18
286,써니전자,2000,6,20000814000004,88923,2095,237126,204297,dart2.dtd,18
287,쎌마테라퓨틱스,2000,6,20000814000237,90805,2376,251024,181853,dart2.dtd,18
288,씨아이테크,2000,6,20000817000122,91606,3443,398349,308128,dart2.dtd,19
289,씨아이테크,1999,6,20000124000002,25291,2075,239600,243989,dart.dtd,17
290,아남전자,2000,6,20000812000242,88694,3486,378403,306410,dart2.dtd,18
291,아모레퍼시픽그룹,2000,6,20000814000463,89752,2836,300522,168826,dart2.dtd,18
292,아세아,2000,6,20000812000057,88377,3866,418177,527005,dart2.dtd,18
293,아세아제지,2000,6,20000812000048,88366,3617,373816,242992,dart2.dtd,18
294,아세아제지,1999,6,20000120000003,25191,3508,362813,253610,dart.dtd,17
295,아센디오,2000,6,20000831000038,94755,2080,221692,135275,dart2.dtd,18
296,아시아나항공,2000,6,20000811000046,87515,3593,422701,355964,dart2.dtd,10
297,아이에스동서,2000,6,20000812000135,88516,4562,477778,943837,dart2.dtd,18
298,아이에이치큐,2000,6,20000814000489,89823,2306,249097,110076,dart2.dtd,18
299,알루코,2000,6,20000812000044,88357,2107,225110,110458,dart2.dtd,18
300,에넥스,2000,6,20000814000606,90029,2409,263323,241363,dart2.dtd,18
301,에스엘,2000,9,20001116000008,113900,2841,348270,379063,dart2.dtd,19
302,에스엠벡셀,2000,6,20000814000579,90003,2054,217047,561666,dart2.dtd,18
303,에스원,2000,6,20000814000871,90411,2621,286116,84181,dart2.dtd,10
304,에스제이엠홀딩스,2000,6,20000814000315,89582,3184,348236,788859,dart2.dtd,18
305,에쓰씨엔지니어링,2000,6,20000814000913,90468,3159,345864,398734,dart2.dtd,18
306,에이엔피,2000,6,20000814000242,89431,2709,296719,103034,dart2.dtd,18
307,에이프로젠,2000,6,20000810000235,87152,2660,308560,375049,dart2.dtd,18
308,에이프로젠바이오로직스,2000,6,20000811000339,88068,2779,299874,225353,dart2.dtd,18
309,엔씨소프트,2000,6,20000817000031,91426,2159,223847,198149,dart2.dtd,19
310,엔피씨,2000,6,20000814000010,88934,2380,260826,458988,dart2.dtd,18
311,엘에스일렉트릭,2000,6,20000812000331,88853,3705,407832,435714,dart2.dtd,18
312,영보화학,2000,6,20000814000527,89917,4042,435578,392730,dart2.dtd,18
313,영원무역홀딩스,2000,6,20000811000256,87890,2264,238891,162972,dart2.dtd,17
314,영진약품,2000,6,20000814000811,90319,2396,276080,319692,dart2.dtd,18
315,영풍,2000,6,20000814000864,90394,2215,260290,810133,dart2.dtd,18
316,영풍제지,1999,12,20000212000006,30050,2493,244934,247646,dart2.dtd,18
317,영화금속,2000,6,20000811000382,88188,2362,262352,120036,dart2.dtd,18
318,예스코홀딩스,2000,6,20000811000190,87738,2928,313544,390055,dart2.dtd,10
319,오뚜기,2000,6,20000814000226,89390,2479,248117,255793,dart2.dtd,18
320,오리엔트바이오,2000,9,20001114000978,112832,1709,222197,303012,dart2.dtd,18
321,오리엔트바이오,2000,9,20001114000967,112843,1709,222197,303012,dart2.dtd,18
322,오리온홀딩스,2000,6,20000814000553,89957,4038,464304,674874,dart2.dtd,18
323,와이투솔루션,2000,6,20000814000225,89389,4412,478112,484191,dart2.dtd,10
324,우리종금,2000,9,20001114000876,113431,2140,222610,297342,dart2.dtd,10
325,우성,2000,6,20000814000552,89953,2522,284475,165084,dart2.dtd,18
326,웅진,2000,6,20000811000388,88202,3618,469154,121695,dart2.dtd,18
327,원림,2000,6,20000811000283,87956,2487,261501,145748,dart2.dtd,18
328,웰바이오텍,2000,6,20000814000598,90043,2512,279808,247292,dart2.dtd,18
329,윌비스,2000,6,20000814000796,90281,2938,313678,608235,dart2.dtd,17
330,유나이티드,2000,9,20001114000596,113167,3679,409175,200143,dart2.dtd,18
331,유니온,2000,6,20000814000337,89616,2400,260562,237423,dart2.dtd,18
332,유니켐,2000,6,20000814000420,89726,2325,246660,124194,dart2.dtd,18
333,유성기업,2000,6,20000812000085,88436,2565,282236,237801,dart2.dtd,18
334,유수홀딩스,2000,6,20000812000315,88829,5063,519866,657922,dart2.dtd,10
335,유안타증권,2000,9,20001215000166,121569,4808,508881,148030,dart2.dtd,16
336,유유제약,2000,9,20001113000154,111781,3205,350871,367126,dart2.dtd,18
337,유진증권,2000,9,20001114000733,113438,2915,327018,202514,dart2.dtd,15
338,유한양행,2000,6,20000812000251,88713,4419,485145,591839,dart2.dtd,18
