,cor_name,rpt_year,rpt_month,rcpNo,dcmNo,eleId,offset,length,dtd,tocNo
0,AJ네트웍스,2007,6,20070823000069,1705377,2642,268716,596820,dart2.dtd,19
1,AK홀딩스,2007,6,20071228000216,1778319,4311,448314,411003,dart2.dtd,22
2,BYC,2007,6,20070814001377,1699608,2654,275137,480788,dart2.dtd,20
3,CJ,2007,6,20070814001586,1700118,7122,769979,988822,dart2.dtd,20
4,CJ CGV,2007,6,20070814000015,1696223,1787,180857,355715,dart2.dtd,11
5,CJ대한통운,2007,6,20070814000141,1696488,4358,483727,680526,dart2.dtd,11
6,CJ씨푸드,2007,6,20070810000033,1692539,3615,382402,582826,dart2.dtd,11
7,CS홀딩스,2007,6,20070814000565,1697571,2375,248116,389800,dart2.dtd,22
8,DB,2007,6,20070814001387,1699634,3803,405709,596022,dart2.dtd,20
9,DB금융투자,2007,9,20071114000278,1750659,5135,557244,914921,dart2.dtd,16
10,DB손해보험,2007,9,20071114001801,1752819,2777,290291,577035,dart2.dtd,16
11,DL,2007,6,20070814001069,1698804,6385,691116,800287,dart2.dtd,20
12,DL건설,2007,6,20070814001679,1700356,3427,366683,476412,dart2.dtd,20
13,DN오토모티브,2007,6,20070814001596,1700137,3336,347443,428957,dart2.dtd,22
14,DRB동일,2007,6,20070814000627,1697714,3210,329167,781784,dart2.dtd,20
15,DSR제강,2007,6,20070813000216,1694593,2141,211548,277327,dart2.dtd,20
16,E1,2007,6,20070814001410,1699690,3644,404255,271005,dart2.dtd,19
17,F&F 홀딩스,2007,6,20070814000230,1696720,2869,303898,402258,dart2.dtd,20
18,GS,2007,6,20070814000096,1696378,2322,251032,443522,dart2.dtd,11
19,GS건설,2007,6,20070814000880,1698322,8692,960517,538393,dart2.dtd,20
20,GS글로벌,2007,6,20070814001862,1700829,3754,379118,493978,dart2.dtd,19
21,GS리테일,2007,6,20070814000065,1696319,3569,386499,172258,dart2.dtd,19
22,HDC,2007,6,20070814001192,1699094,6036,659721,823687,dart2.dtd,20
23,HDC현대EP,2007,6,20070814001664,1700325,3613,372223,606026,dart2.dtd,20
24,HL D&I,2007,6,20070814000081,1696349,4651,495681,490823,dart2.dtd,20
25,HLB글로벌,2007,6,20070814000573,1697587,2182,228325,309705,dart2.dtd,20
26,HMM,2007,6,20070814001429,1699730,3275,347668,735150,dart2.dtd,20
27,JW중외제약,2007,6,20070814000441,1697245,3348,363503,620868,dart2.dtd,20
28,KC그린홀딩스,2007,6,20070814000637,1697737,2678,280326,623855,dart2.dtd,20
29,KEC,2007,6,20070827000283,1707248,6873,730990,583488,dart2.dtd,22
30,KG스틸,2007,6,20070814001236,1699220,3206,329066,846891,dart2.dtd,20
31,KG케미칼,2007,6,20070814001242,1699238,3978,442815,516073,dart2.dtd,20
32,KH 필룩스,2007,6,20070814001613,1700178,2328,231155,377983,dart2.dtd,20
33,KISCO홀딩스,2007,6,20070814000286,1696847,3065,323089,615611,dart2.dtd,20
34,KPX케미칼,2007,6,20070814001631,1700233,2461,256142,567648,dart2.dtd,20
35,KPX홀딩스,2007,6,20070814001239,1699227,1433,144557,285525,dart2.dtd,11
36,KR모터스,2007,6,20070814000091,1696368,2486,260844,478457,dart2.dtd,20
37,KTcs,2007,6,20070814000093,1696372,1659,160317,129038,dart2.dtd,11
38,KTis,2007,6,20070813000293,1694826,1557,159705,184062,dart2.dtd,20
39,LF,2007,6,20070813000631,1695941,3450,351668,229207,dart2.dtd,20
40,LG,2007,6,20070814001071,1698807,3589,379330,368778,dart2.dtd,11
41,LG디스플레이,2007,6,20070814001286,1699351,2748,307566,356506,dart2.dtd,20
42,LG생활건강,2007,6,20070814000550,1697535,3425,352541,551952,dart2.dtd,20
43,LG유플러스,2007,6,20070814001233,1699212,4259,456068,230678,dart2.dtd,20
44,LG전자,2007,6,20070814001731,1700465,5291,581364,539080,dart2.dtd,20
45,LG화학,2007,6,20070814001188,1699085,4470,480538,716742,dart2.dtd,20
46,LS,2007,6,20070814001002,1698636,5761,618268,987032,dart2.dtd,20
47,LS네트웍스,2007,6,20070813000183,1694517,3207,337666,290491,dart2.dtd,19
48,LX인터내셔널,2007,6,20070813000588,1695809,4407,465452,1134987,dart2.dtd,19
49,MH에탄올,2007,6,20070813000149,1694422,2825,295657,600584,dart2.dtd,20
50,NAVER,2007,6,20070814000965,1698541,2569,260654,411176,dart2.dtd,11
51,NH투자증권,2007,9,20071114001843,1752898,4033,451044,667310,dart2.dtd,18
52,NICE,2007,6,20070814001490,1699878,2295,249760,372818,dart2.dtd,11
53,NI스틸,2007,6,20070814001911,1700939,4270,445781,509624,dart2.dtd,20
54,OCI,2007,6,20070814000586,1697620,5169,555319,619344,dart2.dtd,20
55,POSCO홀딩스,2007,6,20070814000258,1696784,3168,337610,436901,dart2.dtd,20
56,S-Oil,2007,6,20070814001455,1699798,5017,529457,458669,dart2.dtd,20
57,SBS,2007,6,20070814000149,1696505,2100,230398,570371,dart2.dtd,20
58,SGC에너지,2007,6,20070814000745,1698006,3537,366540,761041,dart2.dtd,20
59,SG글로벌,2007,6,20070814000507,1697413,2754,307870,642552,dart2.dtd,20
60,SG세계물산,2007,6,20070814001059,1698781,2984,304116,790703,dart2.dtd,20
61,SHD,2007,6,20070813000358,1695025,3242,315224,312427,dart2.dtd,20
62,SH에너지화학,2007,6,20070814000387,1697089,3612,366020,599365,dart2.dtd,20
63,SIMPAC,2007,6,20070814000927,1698441,2448,251536,302188,dart2.dtd,20
64,SK,2007,6,20070814000099,1696386,4284,459969,855804,dart2.dtd,19
65,SKC,2007,6,20070814000124,1696444,5083,544658,1087682,dart2.dtd,20
66,SK가스,2007,6,20070814001206,1699134,3173,330162,245212,dart2.dtd,19
67,SK네트웍스,2007,6,20070814000089,1696366,4607,499394,868395,dart2.dtd,19
68,SK디스커버리,2007,6,20070814001904,1700927,3876,417578,1461931,dart2.dtd,20
69,SK렌터카,2007,6,20070814002094,1701407,2857,297178,276639,dart2.dtd,11
70,SK증권,2007,9,20071114000648,1751133,5471,558092,371171,dart2.dtd,16
71,SK텔레콤,2007,6,20070814001808,1700686,3648,397320,1457344,dart2.dtd,11
72,SK하이닉스,2007,6,20070814000160,1696528,3904,411847,732223,dart2.dtd,20
73,SNT모티브,2007,6,20070814000118,1696432,4739,500739,455237,dart2.dtd,20
74,SNT중공업,2007,6,20070814000083,1696355,3487,377490,468988,dart2.dtd,20
75,SNT홀딩스,2007,6,20070810000394,1693528,2770,303133,487574,dart2.dtd,20
76,SPC삼립,2007,6,20070814001721,1700442,2440,259700,347926,dart2.dtd,20
77,STX,2007,6,20070814000810,1698155,2655,284358,541245,dart2.dtd,19
78,STX엔진,2007,6,20070814000661,1697783,3260,346733,578188,dart2.dtd,20
79,SUN&L,2007,3,20070515000584,1643149,2770,285614,648021,dart2.dtd,20
80,TCC스틸,2007,6,20070814000234,1696727,2747,281154,875970,dart2.dtd,20
81,TYM,2007,6,20070810000321,1693334,3892,417415,659045,dart2.dtd,20
82,WISCOM,2007,6,20070813000558,1695690,3678,386505,310667,dart2.dtd,20
83,YG PLUS,2007,6,20070814001566,1700071,1827,184224,260549,dart2.dtd,13
84,가온전선,2007,6,20070814000058,1696307,2862,306986,324359,dart2.dtd,20
85,강남제비스코,2007,6,20070814000750,1698018,4247,441291,492131,dart2.dtd,20
86,강원랜드,2007,6,20070814001128,1698935,2652,273022,275543,dart2.dtd,11
87,갤럭시아에스엠,2007,6,20070814000770,1698065,1816,183616,366924,dart2.dtd,20
88,경농,2007,6,20070814000743,1698001,2905,295814,399587,dart2.dtd,20
89,경동나비엔,2007,6,20070813000654,1696006,2824,299218,720112,dart2.dtd,20
90,경동인베스트,2007,6,20070810000106,1692753,3356,349528,662164,dart2.dtd,19
91,경방,2007,6,20070813000671,1696085,3706,374038,389900,dart2.dtd,20
92,경인양행,2007,6,20070810000043,1692565,4819,515481,555707,dart2.dtd,20
93,경인전자,2007,6,20070813000238,1694649,2687,283291,788011,dart2.dtd,20
94,계룡건설산업,2007,6,20070814000136,1696476,4338,465847,588169,dart2.dtd,20
95,계양전기,2007,6,20070814000501,1697393,2671,268994,675531,dart2.dtd,20
96,고려산업,2007,6,20070814000685,1697848,2536,256244,362574,dart2.dtd,20
97,고려아연,2007,6,20070814001550,1700034,3619,389084,486399,dart2.dtd,20
98,고려제강,2007,6,20070814000821,1698179,2737,289090,465396,dart2.dtd,20
99,광동제약,2007,6,20070814001099,1698873,2860,305297,479549,dart2.dtd,20
100,광명전기,2007,6,20070814001284,1699346,3498,359448,483770,dart2.dtd,20
101,광전자,2007,6,20070814001320,1699441,5626,614767,458455,dart2.dtd,20
102,광주신세계,2007,6,20070814000376,1697063,3302,339853,434015,dart2.dtd,19
103,교보증권,2007,9,20071114001504,1752299,6657,686858,672600,dart2.dtd,16
104,국도화학,2007,6,20070813000219,1694598,2948,302584,394686,dart2.dtd,20
105,국동,2007,6,20070814000194,1696634,2640,269878,509014,dart2.dtd,19
106,국보,2007,6,20070814001143,1698978,2338,235911,272359,dart2.dtd,11
107,국제약품,2007,9,20071112000111,1753046,3740,386602,338618,dart2.dtd,20
108,그린케미칼,2007,6,20070813000169,1694485,2414,247719,447170,dart2.dtd,20
109,극동유화,2007,6,20070814000739,1697992,3642,386158,370623,dart2.dtd,20
110,금강공업,2007,6,20070814000623,1697707,2630,284163,529071,dart2.dtd,20
111,금비,2007,3,20070515001852,1644788,2725,279015,491737,dart2.dtd,20
112,금양,2007,6,20070814001597,1700141,2339,250131,434820,dart2.dtd,20
113,금호건설,2007,6,20070814001675,1700352,6061,660117,566749,dart2.dtd,11
114,금호석유화학,2007,6,20070814001882,1700880,3663,396755,748046,dart2.dtd,22
115,금호전기,2007,6,20070814001996,1701120,2803,289013,433722,dart2.dtd,20
116,금호타이어,2007,6,20070814002104,1701436,3303,344111,681891,dart2.dtd,22
117,기신정기,2007,9,20071114000005,1750317,4373,478562,381274,dart2.dtd,20
118,기아,2007,6,20070816000194,1702042,6078,648374,784635,dart2.dtd,22
119,기업은행,2007,6,20070814001396,1699659,5138,562811,723931,dart2.dtd,16
120,까뮤이앤씨,2007,6,20070814000516,1697446,3637,378822,659716,dart2.dtd,20
121,깨끗한나라,2007,6,20070814001790,1700597,2507,268639,703440,dart2.dtd,20
122,남광토건,2007,6,20070814000173,1696560,3265,358971,350326,dart2.dtd,20
123,남선알미늄,2007,6,20070814000990,1698599,3159,322871,240694,dart2.dtd,20
124,남성,2007,6,20070814001441,1699765,2589,289117,916339,dart2.dtd,19
125,남양유업,2007,6,20070814000023,1696238,2779,294785,192763,dart2.dtd,20
126,남해화학,2007,6,20070814000162,1696535,3542,380707,675231,dart2.dtd,20
127,넥센,2007,6,20070814000026,1696247,2413,242808,253417,dart2.dtd,20
128,넥센타이어,2007,6,20070814000874,1698304,2810,291444,447017,dart2.dtd,20
129,노루페인트,2007,6,20070814001644,1700266,3211,330408,465844,dart2.dtd,20
130,노루홀딩스,2007,6,20070814001602,1700156,2984,315693,722694,dart2.dtd,20
131,녹십자,2007,6,20070813000213,1694589,3214,336314,563610,dart2.dtd,20
132,녹십자홀딩스,2007,6,20070813000168,1694482,3150,331786,700656,dart2.dtd,11
133,농심,2007,6,20070814000133,1696464,3691,395247,409329,dart2.dtd,20
134,농심홀딩스,2007,6,20070814000693,1697872,1920,194460,319255,dart2.dtd,11
135,다스코,2007,6,20070820000310,1703710,5197,566075,396105,dart2.dtd,22
136,다올투자증권,2007,6,20070814001766,1700540,2501,264361,1525258,dart2.dtd,16
137,다우기술,2007,6,20070814000849,1698246,2869,315566,541739,dart2.dtd,20
138,대교,2007,6,20070814000147,1696500,4052,447886,442259,dart2.dtd,20
139,대구백화점,2007,9,20071112000071,1753044,2990,304812,471558,dart2.dtd,19
140,대덕,2007,6,20070814001325,1699459,2268,243914,382095,dart2.dtd,20
141,대동,2007,6,20070814000638,1697738,3925,422312,415233,dart2.dtd,20
142,대동전자,2007,9,20071115000312,1753776,2560,268070,415426,dart2.dtd,22
143,대림비앤코,2007,6,20070814001579,1700097,2775,284816,606485,dart2.dtd,20
144,대림통상,2007,6,20070814000349,1697002,3076,329909,577920,dart2.dtd,20
145,대상,2007,6,20070814001767,1700543,4100,442416,753445,dart2.dtd,20
146,대상홀딩스,2007,6,20070814001146,1698984,2450,277434,463304,dart2.dtd,11
147,대성홀딩스,2007,6,20070814001754,1700513,3509,381178,395249,dart2.dtd,19
148,대신증권,2007,9,20071114001095,1751719,3715,394812,577211,dart2.dtd,16
149,대양금속,2007,6,20070814000827,1698192,4298,447792,559355,dart2.dtd,20
150,대영포장,2007,6,20070814001119,1698917,2989,311844,513677,dart2.dtd,20
151,대우건설,2007,6,20070814001318,1699435,7093,789629,1105859,dart2.dtd,20
152,대우부품,2007,6,20070814001083,1698831,3950,417143,489425,dart2.dtd,20
153,대우조선해양,2007,6,20070814000937,1698465,3060,322348,762232,dart2.dtd,20
154,대웅,2007,9,20071114001773,1752777,2816,303446,478638,dart2.dtd,20
155,대웅제약,2007,9,20071114001619,1752494,3514,385793,334846,dart2.dtd,20
156,대원강업,2007,6,20070814000018,1696230,3358,352291,440344,dart2.dtd,20
157,대원전선,2007,6,20070813000211,1694586,3120,313749,437924,dart2.dtd,20
158,대원제약,2007,6,20070814001477,1699845,2567,275308,634637,dart2.dtd,20
159,대원화성,2007,6,20070814001838,1700766,3462,371852,310511,dart2.dtd,20
160,대유에이텍,2007,6,20070813000027,1694150,2633,289284,349588,dart2.dtd,20
161,대유플러스,2007,6,20070814001222,1699177,2813,295845,544617,dart2.dtd,20
162,대창,2007,6,20070813000228,1694623,2773,291749,593100,dart2.dtd,20
163,대창단조,2007,6,20070814001778,1700569,2878,304617,523536,dart2.dtd,20
164,대한방직,2007,6,20070814001501,1699905,3684,379521,557599,dart2.dtd,20
165,대한유화,2007,6,20070813000431,1695268,2703,296148,244610,dart2.dtd,20
166,대한전선,2007,6,20070814001180,1699067,3173,332527,807639,dart2.dtd,20
167,대한제강,2007,9,20071114001028,1751629,3837,403804,297600,dart2.dtd,20
168,대한제당,2007,6,20070814000126,1696447,3256,366287,618387,dart2.dtd,20
169,대한제분,2007,6,20070814000155,1696517,2293,235120,460723,dart2.dtd,20
170,대한항공,2007,6,20070814000845,1698234,4498,502249,659622,dart2.dtd,20
171,대한해운,2007,6,20070810000132,1692809,2983,305311,443318,dart2.dtd,20
172,대한화섬,2007,6,20070814001853,1700808,2204,218715,310046,dart2.dtd,20
173,대현,2007,6,20070814000816,1698168,3017,317041,522277,dart2.dtd,20
174,대호에이엘,2007,6,20070814000882,1698331,3316,338907,291476,dart2.dtd,20
175,더존비즈온,2007,6,20070814000330,1696965,1913,193409,475448,dart2.dtd,20
176,덕성,2007,6,20070814000497,1697376,3201,336853,366110,dart2.dtd,20
177,덕양산업,2007,6,20070814000101,1696391,2775,283712,381668,dart2.dtd,20
178,동국제강,2007,6,20070810000374,1693467,3105,330100,457872,dart2.dtd,20
179,동남합성,2007,6,20070814000371,1697055,3095,334355,363980,dart2.dtd,20
180,동방,2007,6,20070814000754,1698026,4998,535520,878851,dart2.dtd,20
181,동방아그로,2007,6,20070814000583,1697614,3238,344557,370619,dart2.dtd,22
182,동부건설,2007,6,20070814001267,1699301,4338,472876,754290,dart2.dtd,20
183,동서,2007,6,20070813000125,1694365,2628,268596,427728,dart2.dtd,19
184,동성제약,2007,6,20070814000476,1697323,2406,249843,392841,dart2.dtd,20
185,동아쏘시오홀딩스,2007,6,20070813000409,1695177,3714,400223,434743,dart2.dtd,20
186,동양,2007,6,20070814001604,1700158,7893,849462,728198,dart2.dtd,11
187,동양고속,2007,6,20070814001114,1698907,2056,208300,191612,dart2.dtd,19
188,동양생명,2007,9,20071114001673,1752585,3264,337220,428116,dart2.dtd,16
189,동양철관,2007,6,20070814001079,1698826,3023,309731,371365,dart2.dtd,20
190,동원F&B,2007,6,20070814001618,1700202,3766,388146,421022,dart2.dtd,20
191,동원금속,2007,9,20071114000901,1751464,2846,292171,441368,dart2.dtd,20
192,동원산업,2007,6,20070810000297,1693260,3768,385113,510574,dart2.dtd,20
193,동원수산,2007,6,20070814001335,1699489,3359,339461,478316,dart2.dtd,20
194,동원시스템즈,2007,6,20070814000567,1697574,4780,512584,312990,dart2.dtd,30
195,동일산업,2007,6,20070814000596,1697646,4747,510973,465992,dart2.dtd,20
196,동화약품,2007,9,20071113000027,1749157,3012,325404,308373,dart2.dtd,20
197,두산,2007,6,20070814001061,1698785,7760,821199,719120,dart2.dtd,12
198,두산에너빌리티,2007,6,20070814000904,1698377,3929,436228,994082,dart2.dtd,20
199,디씨엠,2007,6,20070814000920,1698428,2792,287950,368456,dart2.dtd,20
200,디아이,2007,6,20070814000568,1697576,2909,307047,727069,dart2.dtd,20
201,디아이동일,2007,6,20070814000706,1697902,3099,316686,671830,dart2.dtd,20
202,디와이,2007,6,20070814000356,1697021,5472,581009,534224,dart2.dtd,20
203,롯데관광개발,2007,6,20070813000487,1695438,3753,385622,431547,dart2.dtd,19
204,롯데렌탈,2007,6,20070814000605,1697669,2423,241211,282474,dart2.dtd,11
205,롯데손해보험,2007,9,20071114001607,1752468,2771,283872,299064,dart2.dtd,16
206,롯데쇼핑,2007,6,20070814001076,1698818,5203,571356,526335,dart2.dtd,19
207,롯데정밀화학,2007,6,20070814001025,1698696,3244,348237,789810,dart2.dtd,20
208,롯데지주,2007,6,20070814001278,1699334,3342,347340,594731,dart2.dtd,20
209,롯데칠성음료,2007,6,20070814001332,1699478,4548,465899,534904,dart2.dtd,20
210,롯데케미칼,2007,6,20070814001124,1698927,3151,345324,677367,dart2.dtd,20
211,마니커,2007,6,20070814001496,1699892,4068,451261,554296,dart2.dtd,20
212,만호제강,2006,12,20070213000312,1515943,1983,202534,160549,dart2.dtd,20
213,메리츠증권,2007,9,20071127000212,1759478,4546,483311,946362,dart2.dtd,18
214,메타랩스,2007,6,20070814001228,1699195,2417,265805,317180,dart2.dtd,20
215,모나리자,2007,6,20070814001086,1698837,3275,341717,750294,dart2.dtd,20
216,모나미,2007,6,20070814000805,1698145,2891,301123,376150,dart2.dtd,19
217,모토닉,2007,6,20070813000510,1695537,3110,327502,373549,dart2.dtd,20
218,무림P&P,2007,6,20070814000257,1696782,3261,361181,528975,dart2.dtd,20
219,무림페이퍼,2007,6,20070814000594,1697641,3359,346705,662976,dart2.dtd,20
220,무학,2007,6,20070814000558,1697553,3276,348280,572735,dart2.dtd,20
221,문배철강,2007,6,20070814000665,1697793,3751,397039,370302,dart2.dtd,20
222,미래산업,2007,6,20070814000514,1697435,2782,294004,437484,dart2.dtd,20
223,미래아이앤지,2007,6,20070813000590,1695825,2265,228725,294027,dart2.dtd,20
224,미래에셋생명,2007,9,20071114001593,1752451,2797,278944,313525,dart2.dtd,16
225,미래에셋증권,2007,9,20071114001610,1752473,5333,594738,1419485,dart2.dtd,16
226,미원상사,2007,3,20070515000777,1643393,3112,320778,683412,dart2.dtd,20
227,미창석유공업,2007,6,20070810000046,1692576,3183,355378,274898,dart2.dtd,20
228,방림,2007,3,20070514001826,1639675,2945,307247,507571,dart2.dtd,20
229,백광산업,2007,6,20070814000863,1698275,2778,277852,320926,dart2.dtd,20
230,백산,2007,6,20070814000582,1697612,2728,279608,1274543,dart2.dtd,20
231,범양건영,2007,6,20070814000326,1696951,4039,423744,342151,dart2.dtd,20
232,벽산,2007,6,20070814000691,1697864,2532,265196,567033,dart2.dtd,20
233,보락,2007,6,20070814000668,1697804,3248,368054,427683,dart2.dtd,20
234,보령,2007,6,20070814000412,1697161,3130,328116,349775,dart2.dtd,20
235,보해양조,2007,6,20070814000449,1697258,4334,464487,590196,dart2.dtd,20
236,부광약품,2007,9,20071113000260,1749523,3537,379516,439291,dart2.dtd,20
237,부국증권,2007,9,20071114000763,1751274,4746,505763,773885,dart2.dtd,16
238,부국철강,2007,6,20070814001302,1699387,3058,312162,249655,dart2.dtd,20
239,부산산업,2007,6,20070813000142,1694407,2699,275064,601797,dart2.dtd,20
240,부산주공,2007,6,20070814000716,1697919,3215,337363,315449,dart2.dtd,20
241,비비안,2006,12,20070213000212,1515673,2517,255961,677705,dart2.dtd,20
242,비케이탑스,2007,6,20070813000528,1695600,2577,266204,282921,dart2.dtd,20
243,빙그레,2007,6,20070813000160,1694450,3314,343768,302470,dart2.dtd,20
244,사조대림,2007,9,20071114001006,1751606,3440,367409,315530,dart2.dtd,20
245,사조동아원,2007,3,20070515001380,1644166,3294,338731,601378,dart2.dtd,20
246,사조산업,2007,6,20070814001470,1699826,3769,410215,1207379,dart2.dtd,20
247,사조오양,2007,9,20071114001496,1752274,2346,248714,345546,dart2.dtd,20
248,삼부토건,2007,6,20070814001718,1700435,5151,561437,489372,dart2.dtd,20
249,삼성SDI,2007,6,20070827000267,1707226,3510,380398,582160,dart2.dtd,22
250,삼성공조,2007,6,20070814000711,1697909,3639,380544,568891,dart2.dtd,20
251,삼성물산,2007,6,20070814001916,1700951,1836,185323,135533,dart2.dtd,19
252,삼성생명,2007,9,20071114001311,1752004,2976,301967,544497,dart2.dtd,16
253,삼성에스디에스,2007,6,20070814001513,1699931,2134,213489,587662,dart2.dtd,20
254,삼성엔지니어링,2007,6,20070814001145,1698985,3529,378124,651959,dart2.dtd,11
255,삼성전기,2007,6,20070814001407,1699683,4169,455323,930610,dart2.dtd,20
256,삼성전자,2007,6,20070814001689,1700372,4534,509397,699227,dart2.dtd,20
257,삼성제약,2007,6,20070814000804,1698141,2743,291459,406503,dart2.dtd,20
258,삼성중공업,2007,6,20070814000954,1698516,3242,355625,709062,dart2.dtd,20
259,삼성증권,2007,9,20071114001192,1751861,3925,415695,939405,dart2.dtd,16
260,삼성출판사,2007,6,20070814000602,1697657,2758,282125,496391,dart2.dtd,20
261,삼성카드,2007,6,20070814001494,1699887,2855,308197,347478,dart2.dtd,11
262,삼성화재해상보험,2007,9,20071114000799,1751320,4550,469930,606732,dart2.dtd,16
263,삼아알미늄,2007,6,20070814000420,1697179,3081,310895,294425,dart2.dtd,20
264,삼양식품,2007,6,20070814001232,1699215,3522,355091,393132,dart2.dtd,20
265,삼양통상,2007,6,20070813000341,1694963,3065,311722,416346,dart2.dtd,20
266,삼양홀딩스,2007,6,20070814001375,1699601,5059,533403,754011,dart2.dtd,20
267,삼영무역,2007,6,20070814001074,1698815,2303,228499,398757,dart2.dtd,19
268,삼영전자공업,2007,6,20070814000117,1696430,3152,327556,389460,dart2.dtd,20
269,삼영화학공업,2007,6,20070814001013,1698665,3817,403536,444309,dart2.dtd,20
270,삼익THK,2007,6,20070814000132,1696460,3188,334601,694944,dart2.dtd,20
271,삼익악기,2007,6,20070810000489,1693800,3161,335614,499163,dart2.dtd,20
272,삼일제약,2007,6,20070814000383,1697078,3179,336082,343534,dart2.dtd,20
273,삼정펄프,2007,6,20070814000233,1696726,3567,371432,329589,dart2.dtd,20
274,삼진제약,2007,6,20070814000347,1697000,2295,235644,247692,dart2.dtd,20
275,삼천리,2007,6,20070814000166,1696546,3164,336746,615824,dart2.dtd,19
276,삼호개발,2007,6,20070813000143,1694412,2794,304878,312282,dart2.dtd,20
277,삼화왕관,2007,6,20070814000294,1696863,2271,227241,408271,dart2.dtd,20
278,삼화전기,2007,6,20070813000468,1695357,3648,374842,440603,dart2.dtd,20
279,삼화전자공업,2007,6,20070814001593,1700134,2759,285847,451585,dart2.dtd,20
280,삼화콘덴서공업,2007,6,20070814000712,1697911,3096,327492,540302,dart2.dtd,20
281,삼화페인트공업,2007,6,20070813000171,1694486,3858,403932,720531,dart2.dtd,20
282,상상인증권,2007,9,20071114001713,1752681,3327,357189,485967,dart2.dtd,16
283,상신브레이크,2007,6,20070814000523,1697459,2602,268780,491091,dart2.dtd,20
284,새론오토모티브,2007,6,20070814001656,1700304,3009,320657,623610,dart2.dtd,20
285,샘표,2007,6,20070814001655,1700297,2214,226418,337959,dart2.dtd,20
286,서연,2007,6,20070814001636,1700245,3315,342344,413306,dart2.dtd,20
287,서울도시가스,2007,6,20070814000299,1696881,3251,352619,503828,dart2.dtd,19
288,서울식품공업,2007,6,20070814000267,1696800,2583,272564,405966,dart2.dtd,20
289,서원,2007,6,20070814000322,1696941,2728,277880,545172,dart2.dtd,20
290,서흥,2007,6,20070810000415,1693589,2457,259572,790643,dart2.dtd,20
291,선도전기,2007,6,20070814001238,1699226,3979,407177,393877,dart2.dtd,20
292,성문전자,2007,6,20070814001537,1700002,2758,286899,843662,dart2.dtd,20
293,성보화학,2007,6,20070814000479,1697335,2937,298317,601616,dart2.dtd,20
294,성신양회,2007,6,20070814001650,1700280,3743,412300,314685,dart2.dtd,20
295,성안,2007,6,20070814001985,1701093,2902,308934,446868,dart2.dtd,20
296,성창기업지주,2007,3,20070514002580,1640498,4205,435131,493874,dart2.dtd,20
297,세기상사,2007,6,20070813000357,1695023,2756,277338,400127,dart2.dtd,20
298,세방,2007,6,20070814001378,1699610,6825,735094,1652460,dart2.dtd,20
299,세방전지,2007,6,20070814001444,1699772,4291,443843,591944,dart2.dtd,20
300,세아베스틸지주,2007,6,20070814000428,1697209,2582,268270,341295,dart2.dtd,20
301,세아제강지주,2007,6,20070814001273,1699321,2543,268652,643780,dart2.dtd,20
302,세아홀딩스,2007,6,20070814001626,1700221,2363,252415,993372,dart2.dtd,11
303,세우글로벌,2007,6,20070813000087,1694280,2446,262626,238976,dart2.dtd,19
304,세원이앤씨,2007,6,20070814000475,1697322,3814,403049,314556,dart2.dtd,20
305,세원정공,2006,12,20070214000163,1516358,3000,304102,516447,dart2.dtd,20
306,세이브존I&C,2007,6,,,,,,,
307,세종공업,2007,6,20070814000787,1698101,2945,312430,492807,dart2.dtd,20
308,세하,2007,6,20070814000241,1696745,3551,377817,713446,dart2.dtd,20
309,센트럴인사이트,2007,6,20070814000373,1697058,3150,330193,296779,dart2.dtd,20
310,셀트리온,2007,6,20070813000035,1694173,3331,354565,537852,dart2.dtd,20
311,송원산업,2007,6,20070814000178,1696576,3844,386073,293470,dart2.dtd,20
312,수산중공업,2007,6,20070814000527,1697477,3455,356408,434741,dart2.dtd,20
313,스틱인베스트먼트,2007,6,20070814001552,1700041,2426,251891,450497,dart2.dtd,20
314,신대양제지,2007,6,20070814001625,1700217,2452,269004,399435,dart2.dtd,20
315,신도리코,2007,6,20070814000014,1696220,3252,340409,627608,dart2.dtd,20
316,신라교역,2007,6,20070814000780,1698088,2488,251363,379610,dart2.dtd,20
317,신성이엔지,2007,6,20070814001787,1700594,3721,387342,592952,dart2.dtd,20
318,신성통상,2006,12,20070214000117,1516253,3157,336965,534087,dart2.dtd,20
319,신세계,2007,6,20070814000576,1697591,6076,639975,803384,dart2.dtd,19
320,신세계I&C,2007,6,20070814001989,1701104,3609,378289,340229,dart2.dtd,20
321,신세계건설,2007,6,20070814001227,1699187,3506,360611,275209,dart2.dtd,20
322,신세계푸드,2007,6,20070814000098,1696381,3746,392226,454128,dart2.dtd,20
323,신영와코루,2007,3,20070515000091,1642536,2175,226242,412498,dart2.dtd,20
324,신영증권,2007,9,20071113000525,1749963,5131,542254,686793,dart2.dtd,16
325,신원,2007,6,20070813000079,1694261,2343,234454,752549,dart2.dtd,20
326,신일전자,2007,6,20070814001568,1700075,2600,260356,426374,dart2.dtd,20
327,신풍,2007,6,20070814000225,1696705,2488,248854,343738,dart2.dtd,20
328,신풍제약,2007,6,20070814000771,1698068,3305,334964,764506,dart2.dtd,20
329,신한지주,2007,6,20070814001506,1699912,2825,320556,374080,dart2.dtd,11
330,신흥,2007,6,20070814000626,1697712,2068,212988,380717,dart2.dtd,19
331,쌍용씨앤이,2007,6,20070814001500,1699900,4103,460714,635030,dart2.dtd,20
332,쌍용자동차,2007,6,20070814001012,1698661,5723,616704,405880,dart2.dtd,20
