rcp_num
20050812000694
20050812000542
20050812000861
20050902000197
20050812000539
20050811000366
20050816000782
20050812001026
20051114000903
20051114000890
20050812001010
20050816000694
20050909000081
20050816000918
20050816000849
20050812000237
20050812000806
20050812000640
20050816000265
20050816000503
20050818000120
20050816000821
20050816000774
20050831000038
20050812000115
20050816001096
20050812001035
20050816000599
20050816000819
20050812000213
20050816000534
20050816000652
20050811000161
20050812000904
20050816001152
20050816001017
20050812000077
20050816001186
20050812001000
20050816000993
20050812000658
20050812001075
20050816000920
20050816000701
20050816001112
20050816000546
20050816000505
20050810000051
20050816000643
20051111000136
20050816000218
20050816000557
20050812000591
20050812000416
20050812000517
20050810000247
20050816000160
20050906000078
20050812000687
20050816000672
20050214000142
20050830000050
20050812000923
20050812000890
20050816000953
20050812000991
20050816000539
20050816000699
20051114001581
20050816001012
20050816000926
20050830000271
20050811000109
20050810000078
20050816001099
20050812000272
20050816000828
20050830000277
20050812000160
20050812000030
20050810000277
20050812000344
20050812000932
20050812000257
20050811000028
20050812000203
20050816000626
20050823000103
20050920000008
20050811000088
20050812000008
20050812000134
20050812000879
20050812000878
20050816001242
20050812000560
20050812000771
20050812000728
20050816000241
20050816000481
20051114000746
20050811000084
20050816000256
20050811000062
20051114000700
20050812000335
20050812000091
20050517000120
20050816000021
20050816000099
20050816000071
20050816000789
20050816000757
20050816001116
20050920000035
20050813000012
20050816000369
20050831000147
20050812000402
20050816001061
20050816000196
20050816000844
20050816000784
20050812000465
20050816000566
20050810000067
20050812000700
20050816000013
20050816000245
20050816001049
20050812000697
20050816001043
20050816001188
20051111000143
20050816000191
20050812000388
20051122000061
20050812000358
20050812000820
20050812000842
20050812001048
20051111000073
20050816000311
20050812000736
20050816000653
20050812001146
20050816000794
20051114000901
20051114000868
20050811000197
20050812000195
20050812000085
20050816000109
20050816000769
20050812000974
20050811000134
20050830000014
20050831000183
20050812000953
20050816000736
20051114001179
20050816000771
20050211000097
20050907000001
20050812000151
20050816000153
20050812000045
20050812000353
20050816000044
20050816000331
20050812000177
20050812000792
20050901000051
20050812000692
20050812000279
20050816000445
20050902000065
20050816000288
20050812000531
20050812001033
20050816000973
20050812000852
20051114001349
20050812000996
20050812000707
20050811000268
20050813000130
20051114000749
20050816001207
20050816001080
20050816000032
20050816000541
20050812000873
20050812000158
20051114000036
20051228000350
20050816000871
20050816001135
20050816000929
20050812001127
20050816000962
20050811000160
20050207000317
20051114001481
20050816000293
20050812000301
20050813000049
20050819000101
20050901000256
20050816001098
20050816000671
20050816000704
20050816000855
20051114000875
20051115000098
20050516000488
20050812000362
20050516000322
20050812000781
20050816000371
20050909000220
20050812000167
20050812001040
20050816000236
20050812000127
20051114000057
20051114001009
20050813000070
20050811000029
20050813000033
20050214000397
20050812000259
20050812000246
20051114000655
20050513002022
20050816000750
20051114000830
20050812000993
20050816000954
20050816000294
20050816001086
20051114001564
20050816000705
20050902000199
20050816000851
20050816000742
20050816000563
20050816000762
20051114001358
20050812000075
20050812000957
20051114001282
20050812000657
20050816000910
20050812000719
20050816001065
20050812000132
20050816000857
20050811000202
20050830000145
20050812001103
20050812000147
20050812000504
20050816000529
20050811000200
20050816001161
20050812000421
20050816001004
20050816000969
20050812000328
20051222000012
20050816000067
20050816001165
20050816001090
20050812000428
20050812001002
20050812000072
20050811000124
20050816000644
20050816000638
20050812000283
20050812000451
20050816000772
20050513001430
20050812000925
20050812001094
20050816000641
20050816000610
20050816000348
20050816001144
20050915000186
20050214000374
20050812000981
20050812000298
20050816000211
20050812000818
20050816000056
20050811000345
20050816000121
20050816000511
20050816000839
20050812000860
20050816001064
20050816000177
20050214000043
20050816000998
20050831000254
20050816000728
20050812000334
20050516000319
20051111000315
20050816000201
20050901000165
20050813000020
20050816000239
20050831000240
20050816000168
20050823000099
20050816000724
20050816000664
20050819000214
20050813000132
20050816000758
20050805000242
20050812000424
20050816000448
20050812001090
20050816001013
20050816000601
20050909000337
20050830000174
20051114000786
20050812000010
20050816000766
20050812000671
20050812001095
20050816000400
20050802000152
20050816000014
20050516001278
20050830000051
20050816000461
20050812000435
20050816000240
20050831000238
20050812000473
20050816000464
20050816000498
20050816000104
20050816000028
20050812000851
20051114001572
20050812000945
20050812000414
20050214000072
20051114001283
20050812000170
20050812000749
20050816000215
20050816000955
20050813000043
20050812000241
20050811000375
20051114000086
20050812000476
20050812000070
20050808000069
20050811000130
20050812000226
20050816000733
20051114001030
20050816000216
20051115000335
20051114001352
20050812000872
20051114000544
20050812000342
20050516000833
20050812000903
20050816000575
20050811000045
20050812000726
20050812000711
20051114000894
20050816000004
20050816001216
20050829000303
20050816000449
20051109000023
20050816000043
20050816000421
20050901000150
20050816000684
20051114000344
20050812000910
20050812000384
20050816000380
20050816000492
20050816000030
20050812000630
20050811000201
20050816000285
20050831000264
20050812001153
20050816000997
20050811000055
20050816000332
20050816000210
20050810000102
20050812000392
20050812000436
20050812000495
20050816001191
20050816000507
20050816000127
20050816001011
20050816000286
20050816000911
20050816000587
20050816000518
20050811000073
20050214000033
20050812001173
20050812000308
20050816000747
20050812000179
20050816000952
20050831000126
20050812001093
20050816000278
20050812000347
20050816000238
20051114001191
20050816000751
20050812000686
20050812000168
20050816000226
20050817000208
20050816000373
20050816001087
20050816000754
20050812000899
20050829000161
20050812000750
20050909000025
20051114001514
20050816000938
20050816001091
20050816000939
20050812000853
20050813000119
20050816000170
20050831000212
20050813000082
20050816000669
20050812000041
20050816000209
20050822000119
20050908000001
20050901000045
20050810000092
20050812000466
20050812000390
20050811000271
20050810000010
20050809000051
20050816000483
20050812000373
20050812000541
20050816000548
20050812000778
20050812000721
20050816000884
20050812000663
20050816000161
20050816000869
20050816000718
20050812000863
20050830000286
20051114001359
20050812000503
20050829000202
20050816000222
20050812000426
20050816000667
20050816000124
20050816000883
20050812000668
20050812000260
20050830000113
20051123000135
20050812000583
20051114000244
20050816000405
20050812000049
20050829000252
20050816000472
20050812000254
20050812001020
20050816000928
20050816001178
20050816000514
20050816000087
20050812000487
20050816000989
20050812000572
20050831000226
20050812000359
20050812000330
20050812000960
20050816000773
20050906000191
20050816000516
20050830000023
20051114000041
20050812000098
20050812000506
20050816000531
20050816000787
20050812000643
20050812000401
20050913000100
20050816000775
20050812000378
20050816000799
20050816000827
20051114000487
20050826000166
20050816000545
20051114001208
20050812000809
20050812000619
20051114001273
20050812000376
20050829000261
20050816000494
20050812000714
20050812000212
20050715000129
20050816000867
20050816000616
20050812001065
20050824000075
20051117000104
20050830000312
20051114001736
20050816000661
20050915000066
20050816001108
20050812000859
20050812000950
20050812000540
20050812000234
20050816000038
20050812000074
20050812000275
20050816000899
20050812001111
20050816000738
20050816000917
20051114001599
20050812000612
20051114000835
20050513001302
20051114001775
20050516000318
20051114001658
20050516000718
20051114001166
20050701000122
20051111000212
20050516001161
20051109000011
20050507000032
20051114001722
20050513001394
20051114001181
20050516001810
20050816000143
20050211000176
20050816000843
20050214000399
20051114001344
20050516001805
20051114000666
20050516001135
20051114000686
20050513002020
20051114000535
20050516000703
20051114000838
20050516001739
20051114000412
20050523000036
20051114000759
20050516000944
20051114000091
20050513001662
20051114000499
20050630000392
20051114000874
20050516001040
20051114001032
20050516000708
20051114001425
20050516001353
20051114001309
20050516000937
20051114001036
20050516001559
20051221000145
20050513001498
20050516001581
20051114001432
20050516001600
20051114001821
20050513001293
20051114000625
20050516000365
20051114001557
20050513001523
20051114001553
20050516001363
20051114000847
20050513001600
20051111000264
20050513000256
20051114000466
20050514000069
20051114001386
20050513002191
20051114001415
20050516000756
20051114000979
20050516001448
20051114001706
20050530000160
20051114001229
20050516001192
20051114001196
20050516001407
20051114000647
20050513000451
20051114000088
20050513002572
20051114000850
20050516001497
20051114001125
20050516001201
20051114001712
20050523000170
20051110000299
20050516000631
20051114000871
20050516001260
20051114000906
20050512000673
20051114001149
20050516001340
20050812001118
20050214000327
20051118000261
20050516000416
20051114000701
20050516001172
20051114001011
20050513002110
20051114000471
20050513000698
20051111000470
