rcp_num,cor_name,rpt_name,rpt_year,rpt_month
20090814002100,AJ네트웍스,반기보고서,2009,06
20090814001783,AK홀딩스,반기보고서,2009,06
20090814001184,BYC,반기보고서,2009,06
20090814000520,CJ,반기보고서,2009,06
20090813000020,CJ CGV,반기보고서,2009,06
20090814000821,CJ대한통운,반기보고서,2009,06
20090813000409,CJ씨푸드,반기보고서,2009,06
20090814002174,CJ제일제당,반기보고서,2009,06
20090814001005,CS홀딩스,반기보고서,2009,06
20090908000171,DB,반기보고서,2009,06
20091113001196,DB금융투자,반기보고서,2009,09
20091116000551,DB손해보험,반기보고서,2009,09
20090814001530,DB하이텍,반기보고서,2009,06
20090814001386,DL,반기보고서,2009,06
20090814001008,DL건설,반기보고서,2009,06
20090813000271,DN오토모티브,반기보고서,2009,06
20090814000232,DRB동일,반기보고서,2009,06
20090813000063,DSR제강,반기보고서,2009,06
20090814001608,E1,반기보고서,2009,06
20090813000478,F&F 홀딩스,반기보고서,2009,06
20090814001629,GS,반기보고서,2009,06
20090814001739,GS건설,반기보고서,2009,06
20090814000634,GS글로벌,반기보고서,2009,06
20090814000406,GS리테일,반기보고서,2009,06
20090814000740,HDC,반기보고서,2009,06
20090814000388,HDC현대EP,반기보고서,2009,06
20090814000815,HJ중공업,반기보고서,2009,06
20090814001663,HL D&I,반기보고서,2009,06
20090814000346,HLB글로벌,반기보고서,2009,06
20090814001504,HMM,반기보고서,2009,06
20090814002122,HSD엔진,반기보고서,2009,06
20090814001222,JW중외제약,반기보고서,2009,06
20090814001295,JW홀딩스,반기보고서,2009,06
20090807000266,KB금융,반기보고서,2009,06
20090810000161,KC그린홀딩스,반기보고서,2009,06
20090814001661,KEC,반기보고서,2009,06
20090814000420,KG스틸,반기보고서,2009,06
20090814000870,KG케미칼,반기보고서,2009,06
20090812000172,KH 필룩스,반기보고서,2009,06
20090814000147,KISCO홀딩스,반기보고서,2009,06
20090814001345,KPX케미칼,반기보고서,2009,06
20090814000805,KPX홀딩스,반기보고서,2009,06
20090814000094,KR모터스,반기보고서,2009,06
20090810000085,KSS해운,반기보고서,2009,06
20090814001380,KTcs,반기보고서,2009,06
20090813000580,KTis,반기보고서,2009,06
20090813000342,LF,반기보고서,2009,06
20090814001237,LG,반기보고서,2009,06
20090728000105,LG디스플레이,반기보고서,2009,06
20090814001047,LG생활건강,반기보고서,2009,06
20090814000793,LG유플러스,반기보고서,2009,06
20090814001778,LG이노텍,반기보고서,2009,06
20090814001756,LG전자,반기보고서,2009,06
20090814001628,LG헬로비전,반기보고서,2009,06
20090814001215,LG화학,반기보고서,2009,06
20090819000204,LS,반기보고서,2009,06
20090820000301,LS네트웍스,반기보고서,2009,06
20090814001557,LX인터내셔널,반기보고서,2009,06
20090814000750,LX하우시스,반기보고서,2009,06
20090813000148,MH에탄올,반기보고서,2009,06
20090814000616,NAVER,반기보고서,2009,06
20091113001258,NH투자증권,반기보고서,2009,09
20090904000044,NICE,반기보고서,2009,06
20090814000531,NI스틸,반기보고서,2009,06
20090813000198,OCI,반기보고서,2009,06
20090814000451,POSCO홀딩스,반기보고서,2009,06
20090814001258,S-Oil,반기보고서,2009,06
20090814000185,SBS,반기보고서,2009,06
20090814000242,SGC에너지,반기보고서,2009,06
20090820000210,SG글로벌,반기보고서,2009,06
20090814001021,SG세계물산,반기보고서,2009,06
20090814001995,SHD,반기보고서,2009,06
20090814000855,SH에너지화학,반기보고서,2009,06
20090814000407,SIMPAC,반기보고서,2009,06
20090814001626,SK,반기보고서,2009,06
20090814001363,SKC,반기보고서,2009,06
20090814002018,SK가스,반기보고서,2009,06
20090814001302,SK네트웍스,반기보고서,2009,06
20090810000090,SK디스커버리,반기보고서,2009,06
20090814001812,SK렌터카,반기보고서,2009,06
20090814001623,SK이노베이션,반기보고서,2009,06
20091113001287,SK증권,반기보고서,2009,09
20090814001747,SK텔레콤,반기보고서,2009,06
20090814001100,SK하이닉스,반기보고서,2009,06
20090814000077,SNT모티브,반기보고서,2009,06
20090814000112,SNT에너지,반기보고서,2009,06
20090814000108,SNT중공업,반기보고서,2009,06
20090814000135,SNT홀딩스,반기보고서,2009,06
20090813000565,SPC삼립,반기보고서,2009,06
20090814001693,STX,반기보고서,2009,06
20090814001594,STX엔진,반기보고서,2009,06
20090814001915,STX중공업,반기보고서,2009,06
20090814001765,SUN&L,반기보고서,2009,06
20090810000201,TCC스틸,반기보고서,2009,06
20090814000734,TYM,반기보고서,2009,06
20090813000196,WISCOM,반기보고서,2009,06
20090814000796,YG PLUS,반기보고서,2009,06
20090813000346,가온전선,반기보고서,2009,06
20090814001351,강남제비스코,반기보고서,2009,06
20090814001139,강원랜드,반기보고서,2009,06
20090814000832,갤럭시아에스엠,반기보고서,2009,06
20090814000886,경농,반기보고서,2009,06
20090814001229,경동나비엔,반기보고서,2009,06
20090813000097,경동인베스트,반기보고서,2009,06
20090814000547,경방,반기보고서,2009,06
20090813000277,경인양행,반기보고서,2009,06
20090813000010,경인전자,반기보고서,2009,06
20090814000877,계룡건설산업,반기보고서,2009,06
20090814001071,계양전기,반기보고서,2009,06
20090814000029,고려산업,반기보고서,2009,06
20090814001358,고려아연,반기보고서,2009,06
20090807000165,고려제강,반기보고서,2009,06
20090813000542,광동제약,반기보고서,2009,06
20090814000918,광명전기,반기보고서,2009,06
20090814000687,광전자,반기보고서,2009,06
20090814000523,광주신세계,반기보고서,2009,06
20091116000950,교보증권,반기보고서,2009,09
