rcp_num,cor_name,rpt_name,rpt_year,rpt_month
20230214000977,디앤디플랫폼리츠,반기보고서,2022,12
20230214001308,마스턴프리미어리츠,반기보고서,2022,12
20230214001062,만호제강,반기보고서,2022,12
20230213000856,미래에셋글로벌리츠,반기보고서,2022,12
20230228006872,세원정공,반기보고서,2022,12
20230228006863,세원정공,반기보고서,2021,12
20230228006848,세원정공,반기보고서,2020,12
20230228006827,세원정공,반기보고서,2019,12
20230228006807,세원정공,반기보고서,2018,12
20230228006758,세원정공,반기보고서,2017,12
20230214001041,신성통상,반기보고서,2022,12
20230214000148,신한알파리츠,반기보고서,2022,12
20230113000353,이지스밸류플러스리츠,반기보고서,2022,11
20230214001047,체시스,반기보고서,2022,12
20230228005231,팜스코,반기보고서,2022,06
20230302000428,프레스티지바이오파마,반기보고서,2022,12
20230214000945,형지엘리트,반기보고서,2022,12
20230214000067,KB스타리츠,분기보고서,2022,12
20230223000957,광주신세계,분기보고서,2022,09
20230214000838,금비,분기보고서,2022,12
20230214000980,기신정기,분기보고서,2022,12
20230214001235,대동전자,분기보고서,2022,12
20230120000272,대림통상,분기보고서,2022,09
20230214000252,동원금속,분기보고서,2022,12
20230214000958,방림,분기보고서,2022,12
20230228006870,세원정공,분기보고서,2022,09
20230228006865,세원정공,분기보고서,2022,03
20230228006860,세원정공,분기보고서,2021,09
20230228006854,세원정공,분기보고서,2021,03
20230228006841,세원정공,분기보고서,2020,09
20230228006834,세원정공,분기보고서,2020,03
20230228006826,세원정공,분기보고서,2019,09
20230228006809,세원정공,분기보고서,2019,03
20230228006798,세원정공,분기보고서,2018,09
20230228006773,세원정공,분기보고서,2018,03
20230214001095,신영증권,분기보고서,2022,12
20230214000585,오리엔트바이오,분기보고서,2022,12
20230228005290,팜스코,분기보고서,2022,09
20230228005183,팜스코,분기보고서,2022,03
20230127000463,현대모비스,분기보고서,2022,09
20230216001343,ESR켄달스퀘어리츠,사업보고서,2022,11
20230302000615,LG유플러스,사업보고서,2022,12
20230222002549,LG이노텍,사업보고서,2022,12
20230302000630,LG헬로비전,사업보고서,2022,12
20230210000537,NH프라임리츠,사업보고서,2022,11
20230306000254,OCI,사업보고서,2022,12
20230220001611,SNT모티브,사업보고서,2022,12
20230220001550,SNT에너지,사업보고서,2022,12
20230220001625,SNT중공업,사업보고서,2022,12
20230220001639,SNT홀딩스,사업보고서,2022,12
20230302000553,국도화학,사업보고서,2022,12
20230302000408,롯데리츠,사업보고서,2022,12
20230215000797,미래에셋맵스리츠,사업보고서,2022,11
20230303000175,바다로19호,사업보고서,2022,12
20230307000558,삼성SDI,사업보고서,2022,12
20230308000737,삼성생명,사업보고서,2022,12
20230307000606,삼성에스디에스,사업보고서,2022,12
20230308000595,삼성엔지니어링,사업보고서,2022,12
20230307000653,삼성전기,사업보고서,2022,12
20230307000542,삼성전자,사업보고서,2022,12
20230308000723,삼성카드,사업보고서,2022,12
20230308000717,세방전지,사업보고서,2022,12
20230228006867,세원정공,사업보고서,2022,06
20230228006856,세원정공,사업보고서,2021,06
20230228006838,세원정공,사업보고서,2020,06
20230228006816,세원정공,사업보고서,2019,06
20230228006791,세원정공,사업보고서,2018,06
20230302000104,송원산업,사업보고서,2022,12
20230217001599,신대양제지,사업보고서,2018,12
20230217001593,신대양제지,사업보고서,2017,12
20230217001583,신대양제지,사업보고서,2016,12
20230307000691,에스원,사업보고서,2022,12
20230308000675,유니드,사업보고서,2022,12
20230308000451,제일기획,사업보고서,2022,12
20230308000725,진양산업,사업보고서,2022,12
20230306000422,진양폴리우레탄,사업보고서,2022,12
20230303000708,진양화학,사업보고서,2022,12
20230213000576,코람코더원리츠,사업보고서,2022,11
20230209000633,코람코에너지리츠,사업보고서,2022,11
20230228005108,팜스코,사업보고서,2021,12
20230216001304,현대약품,사업보고서,2022,11
20230308000580,호텔신라,사업보고서,2022,12
20230308000691,효성첨단소재,사업보고서,2022,12
20230308000741,효성티앤씨,사업보고서,2022,12
